ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
ACR,Acrux Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,-17.99%,-51.27%,-50.44%,-20.42%,-48.29%,-43.08%,-13.19%,-24.71%,57.85%,125.02%,13.92%,14.81%,66.50%,27.40%, 
ACR,Acrux Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , ,--,"746,307.00","3,264,806.00","3,471,736.00","1,481,000.00","4,044,000.00","4,496,000.00","1,323,000.00","55,069,000.00","89,603,000.00","8,797,000.00","15,585,000.00","53,368,000.00","24,616,000.00", 
ACR,Acrux Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,"-3,144,783.00","-5,956,800.00","-4,232,632.00","-6,044,034.00","-9,939,000.00","-7,861,000.00","-5,026,000.00","-7,716,000.00","46,554,000.00","57,148,000.00","7,391,000.00","6,926,000.00","27,970,000.00","11,130,000.00", 
ACR,Acrux Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"17,485,116.00","11,664,921.00","8,408,905.00","29,481,791.00","20,583,000.00","18,246,000.00","38,109,000.00","31,223,000.00","80,469,000.00","45,712,000.00","53,103,000.00","46,753,000.00","42,057,000.00","40,625,000.00", 
ACR,Acrux Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"18,355,576.00","12,846,083.00","9,757,512.00","31,093,624.00","23,234,000.00","20,369,000.00","41,267,000.00","34,950,000.00","83,605,000.00","58,995,000.00","58,499,000.00","52,895,000.00","53,221,000.00","48,495,000.00", 
ACW,Actinogen Medical Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,-15.24%,-48.73%,-63.13%,-70.96%,-248.33%,-84.72%,-34.47%,-35.36%, 
ACW,Actinogen Medical Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , ,"13,639.00","25,589.00","48,411.00","58,820.00","51,562.00",0.00,"20,000.00",0.00, 
ACW,Actinogen Medical Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , ,"-435,658.00","-926,942.00","-737,471.00","-742,380.00","-1,529,156.00","-164,663.00","-440,222.00","-5,431,009.00", 
ACW,Actinogen Medical Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , ,"2,859,172.00","1,902,230.00","1,168,259.00","1,046,127.00","346,990.00","194,353.00","1,211,812.00","15,356,608.00", 
ACW,Actinogen Medical Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"2,941,506.00","2,007,649.00","1,341,837.00","1,140,807.00","465,799.00","275,672.00","1,261,739.00","15,579,248.00", 
ADO,Anteo Diagnostics Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,0.03%,-7.47%,-13.74%,-54.97%,-62.88%,-116.88%,-255.93%,-392.34%,-100.88%,-58.54%,-188.77%,-161.75%,-32.25%,-49.87%,-78.51%,-35.09%,-78.93%, 
ADO,Anteo Diagnostics Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,--,0.00,"55,640.00","1,291,151.00","3,989,863.00","4,280,284.00","1,991,478.00","809,604.00","91,141.00","81,114.00","226,312.00","265,752.00","210,063.00","405,175.00","510,294.00","309,759.00","465,131.00", 
ADO,Anteo Diagnostics Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"2,039.00","-546,592.00","-1,401,000.00","-9,163,678.00","-2,946,256.00","-2,829,397.00","-1,579,539.00","-6,245,124.00","-1,563,497.00","-1,762,320.00","-1,949,275.00","-2,255,405.00","-2,222,462.00","-2,380,199.00","-2,179,223.00","-2,492,150.00","-4,220,342.00", 
ADO,Anteo Diagnostics Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"7,854,309.00","7,314,683.00","10,199,317.00","6,372,825.00","3,455,730.00","2,107,897.00","526,706.00","1,591,757.00","1,549,861.00","3,010,212.00","1,032,600.00","1,394,366.00","6,891,174.00","4,772,565.00","2,775,766.00","7,101,335.00","5,346,863.00", 
ADO,Anteo Diagnostics Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"7,865,442.00","7,932,728.00","11,527,497.00","7,971,025.00","5,037,306.00","3,434,580.00","732,065.00","1,908,617.00","1,958,564.00","3,472,095.00","1,332,129.00","1,723,206.00","7,285,267.00","5,211,398.00","3,275,348.00","7,666,936.00","6,043,268.00", 
AFP,AFT Pharmaceuticals Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , , ,-47.00%
AFP,AFT Pharmaceuticals Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , , ,"57,670,270.00"
AFP,AFT Pharmaceuticals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , , ,"-11,952,252.00"
AFP,AFT Pharmaceuticals Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , , ,"25,432,432.00"
AFP,AFT Pharmaceuticals Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , , ,"58,832,432.00"
AGX,Agenix Limited,Annual Ratio Analysis - ROE,-42.32%,-39.94%,-170.24%,-99.38%,0.45%,-19.74%,-98.40%,-23.81%,-14.77%,8.20%,2.96%,12.13%,4.73%,4.68%,-27.61%,-90.90%,-96.88%,-59.20%,-324.18%,"1,432.45%",87.06%,-136.24%,-130.56%,"-1,544.79%",-139.87%,-91.18%, 
AGX,Agenix Limited,Annual Profit and Loss - Operating Revenue,"81,000.00","387,000.00","629,000.00","480,000.00","706,000.00","745,000.00","3,504,715.00","4,395,733.00","4,718,933.00","18,230,788.00","26,158,907.00","29,254,351.00","37,490,000.00","33,604,000.00","31,952,000.00","22,179,000.00","560,000.00","342,000.00","247,000.00","717,000.00","37,666.00",--,0.00,"3,745.00","25,382.00",0.00, 
AGX,Agenix Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,940,000.00","-701,000.00","-869,000.00","-642,000.00","-290,000.00","-347,000.00","-1,849,053.00","-768,579.00","-4,421,147.00","1,074,289.00","4,923,828.00","4,200,596.00","161,000.00","-811,000.00","-14,336,000.00","-11,988,000.00","-3,721,000.00","-4,778,000.00","-23,283,000.00","-7,954,000.00","2,478,187.00","-2,707,451.00","-1,355,204.00","-3,258,469.00","786,160.00","-1,083,446.00", 
AGX,Agenix Limited,Annual Balance Sheet - Total Equity,"1,744,000.00","1,755,000.00","168,000.00","646,000.00","1,339,000.00","1,758,000.00","1,879,148.00","3,227,532.00","14,683,598.00","15,421,587.00","21,649,963.00","34,384,972.00","34,696,000.00","33,968,000.00","20,282,000.00","8,710,000.00","14,211,000.00","19,752,000.00","7,137,000.00","-490,000.00","2,846,399.00","1,987,201.00","1,038,009.00","210,933.00","1,387,079.00","848,719.00", 
AGX,Agenix Limited,Annual Balance Sheet - Total Assets,"2,452,000.00","2,753,000.00","7,729,000.00","7,324,000.00","7,932,000.00","2,153,000.00","4,681,471.00","4,163,720.00","34,113,819.00","33,534,906.00","33,122,832.00","44,038,165.00","45,613,000.00","45,781,000.00","35,616,000.00","24,589,000.00","23,654,000.00","33,803,000.00","13,579,000.00","2,649,000.00","5,802,446.00","2,836,753.00","1,207,316.00","725,379.00","2,092,299.00","1,694,819.00", 
ANP,Antisense Therapeutics Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-1.97%,-46.89%,-52.50%,-26.90%,-57.67%,-62.12%,-80.37%,-33.73%,-67.47%,-254.81%,-89.86%,-34.21%,-52.83%,-144.39%,9.97%, 
ANP,Antisense Therapeutics Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , ,--,0.00,0.00,0.00,0.00,0.00,"-3,408.00","6,399,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"3,863,988.00", 
ANP,Antisense Therapeutics Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,"-393,739.00","-6,321,006.00","-6,107,898.00","-4,609,624.00","-6,265,839.00","-5,462,401.00","-4,835,963.00","-2,136,886.00","-2,649,727.00","-3,424,875.00","-1,813,550.00","-1,801,278.00","-2,454,842.00","-3,013,272.00","706,918.00", 
ANP,Antisense Therapeutics Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"20,033,762.00","13,481,712.00","11,617,746.00","17,132,983.00","10,864,344.00","8,793,236.00","6,017,376.00","6,334,646.00","3,927,502.00","1,344,099.00","2,018,122.00","5,265,844.00","4,647,055.00","2,086,891.00","7,091,598.00", 
ANP,Antisense Therapeutics Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"20,088,222.00","15,334,216.00","11,982,149.00","18,151,131.00","11,222,068.00","9,116,265.00","8,049,769.00","9,865,525.00","4,989,230.00","1,815,525.00","2,435,861.00","5,689,132.00","5,201,156.00","2,656,021.00","7,673,038.00", 
ANR,Anatara Lifesciences Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , ,0.00%,-32.75%, 
ANR,Anatara Lifesciences Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , ,--,0.00, 
ANR,Anatara Lifesciences Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , ,0.00,"-1,795,228.00", 
ANR,Anatara Lifesciences Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , ,"7,226,054.00","5,480,816.00", 
ANR,Anatara Lifesciences Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , ,"7,453,671.00","5,627,794.00", 
APH,Ascent Pharmahealth Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,-2.84%,-11.85%,-14.94%,7.00%,2.96%,8.79%,10.43%, , , , , , 
APH,Ascent Pharmahealth Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , ,--,--,"1,795,000.00","54,575,000.00","40,383,000.00","106,854,000.00","137,757,000.00", , , , , , 
APH,Ascent Pharmahealth Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,"-985,427.00","-3,672,693.00","-5,601,000.00","-17,961,000.00","1,532,000.00","9,177,000.00","11,962,000.00", , , , , , 
APH,Ascent Pharmahealth Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"34,678,810.00","30,992,306.00","37,484,000.00","72,810,000.00","103,464,000.00","104,404,000.00","114,721,000.00", , , , , , 
APH,Ascent Pharmahealth Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"34,830,053.00","31,253,547.00","40,782,000.00","102,659,000.00","139,116,000.00","142,071,000.00","157,252,000.00", , , , , , 
AVH,Avita Medical Ltd,Annual Ratio Analysis - ROE, , , ,-4.81%,-3.85%,-8.04%,-14.45%,-128.74%,-51.00%,-26.67%,-29.46%,-24.66%,-18.73%,-31.25%,-57.57%,-82.42%,-79.70%,-116.42%,-89.99%,-59.70%,-60.68%,-25.08%,-88.00%,-77.41%,-93.14%,-168.55%, 
AVH,Avita Medical Ltd,Annual Profit and Loss - Operating Revenue, , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"346,473.00","522,859.00","556,504.00","1,436,891.00","1,190,469.00","932,581.00","1,256,588.00","2,430,147.00","2,702,219.00","3,120,984.00","3,352,268.00","2,814,990.00","2,683,133.00","2,750,176.00", 
AVH,Avita Medical Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"-333,000.00","-2,498,000.00","-1,727,000.00","231,652.00","-3,519,806.00","-923,381.00","-1,241,305.00","-2,932,839.00","-2,529,112.00","-2,688,501.00","-1,983,430.00","-7,129,289.00","-14,156,687.00","-11,973,869.00","-15,065,061.00","-12,188,280.00","-5,128,292.00","-5,889,363.00","-1,796,920.00","-7,671,682.00","-8,092,939.00","-5,147,391.00","-7,107,496.00", 
AVH,Avita Medical Ltd,Annual Balance Sheet - Total Equity, , , ,"9,667,000.00","7,499,000.00","6,022,000.00","6,253,774.00","2,733,968.00","1,810,587.00","4,654,569.00","9,661,767.00","8,882,655.00","14,703,496.00","12,692,981.00","12,383,365.00","17,176,702.00","15,023,589.00","12,940,765.00","13,543,855.00","8,589,881.00","4,678,054.00","16,050,495.00","8,553,977.00","10,455,310.00","5,526,622.00","4,216,884.00", 
AVH,Avita Medical Ltd,Annual Balance Sheet - Total Assets, , , ,"10,231,000.00","7,810,000.00","6,137,000.00","6,316,252.00","2,763,173.00","1,843,096.00","4,788,612.00","9,727,236.00","9,909,377.00","15,262,355.00","13,425,192.00","13,114,639.00","19,002,091.00","17,623,673.00","14,198,988.00","16,206,113.00","9,829,464.00","9,243,405.00","17,486,837.00","10,706,070.00","12,908,631.00","7,312,839.00","5,443,166.00", 
AVT,AVT Plasma Limited,Annual Ratio Analysis - ROE, , , , ,24.13%,17.45%,-29.74%,-60.84%,-160.63%,-20.01%,-27.79%,-248.03%,-368.15%,-273.38%,677.40%, , , , , , , , , , , , 
AVT,AVT Plasma Limited,Annual Profit and Loss - Operating Revenue, , , , ,"15,564,000.00","20,889,000.00","13,643,053.00","15,751,760.00","2,728,028.00",--,--,--,--,--,"7,190.00", , , , , , , , , , , , 
AVT,AVT Plasma Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"4,431,000.00","4,267,000.00","-9,193,383.00","-15,283,893.00","7,034,930.00","-1,406,856.00","-2,352,000.00","-7,980,126.00","-986,715.00","-4,679,268.00","-2,151,344.00", , , , , , , , , , , , 
AVT,AVT Plasma Limited,Annual Balance Sheet - Total Equity, , , , ,"18,318,000.00","22,686,000.00","12,057,996.00","-2,179,205.00","4,711,504.00","7,032,452.00","8,464,860.00","1,254,734.00","268,019.00","1,711,654.00","-317,590.00", , , , , , , , , , , , 
AVT,AVT Plasma Limited,Annual Balance Sheet - Total Assets, , , , ,"33,387,000.00","42,272,000.00","42,227,477.00","42,318,329.00","4,764,125.00","7,387,158.00","8,674,337.00","1,972,332.00","383,264.00","2,429,654.00","232,292.00", , , , , , , , , , , , 
AVX,Avexa Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,-64.12%,-105.38%,-16.67%,-64.71%,-84.66%,-64.53%,-16.70%,-20.63%,-21.99%,-25.25%,-25.26%, 
AVX,Avexa Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,"669,000.00",--,0.00,"891,000.00",0.00,"398,000.00",0.00,0.00,0.00,"295,000.00",0.00, 
AVX,Avexa Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"-13,536,000.00","-17,830,000.00","-15,218,000.00","-36,093,000.00","-36,218,000.00","-41,488,000.00","-4,402,000.00","-3,513,000.00","-2,977,000.00","-2,897,000.00","-6,610,000.00", 
AVX,Avexa Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"21,112,000.00","16,920,000.00","91,290,000.00","55,776,000.00","42,783,000.00","24,369,000.00","26,355,000.00","17,029,000.00","13,539,000.00","11,471,000.00","6,374,000.00", 
AVX,Avexa Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"21,993,000.00","20,585,000.00","93,978,000.00","64,783,000.00","45,777,000.00","25,478,000.00","26,828,000.00","17,620,000.00","14,013,000.00","11,923,000.00","6,651,000.00", 
BDM,BioDiem Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,9.83%,-33.24%,-56.67%,-106.10%,-143.56%,-82.40%,-37.96%,-81.60%,-104.81%,-67.26%,-216.98%, , , 
BDM,BioDiem Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , ,"5,262,198.00",--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , 
BDM,BioDiem Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , ,"1,422,481.00","-3,233,256.00","-4,264,383.00","-2,847,618.00","-3,851,867.00","-4,470,506.00","-1,513,742.00","-3,391,630.00","-2,618,933.00","-1,009,384.00","-2,316,160.00", , , 
BDM,BioDiem Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , ,"14,478,118.00","9,726,075.00","5,461,692.00","2,683,887.00","2,683,051.00","5,425,190.00","3,987,394.00","4,156,418.00","2,498,730.00","1,500,768.00","1,067,446.00", , , 
BDM,BioDiem Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"14,682,487.00","9,903,583.00","5,832,168.00","2,921,022.00","2,997,451.00","5,676,976.00","4,061,829.00","4,320,521.00","2,683,211.00","1,760,628.00","1,355,551.00", , , 
BGN,BresaGen Limited,Annual Ratio Analysis - ROE, , , , , , ,--,--,-13.45%,-212.54%,-15.83%,-14.96%,-37.22%,-54.43%,-146.04%,-351.11%,-7.70%, , , , , , , , , , 
BGN,BresaGen Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,"3,493,000.00","3,225,000.00","3,227,000.00","613,838.00","909,000.00","3,172,000.00","2,220,000.00","2,626,000.00","2,386,000.00","1,887,000.00","5,563,000.00", , , , , , , , , , 
BGN,BresaGen Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-1,383,000.00","-1,816,000.00","-2,492,000.00","-2,194,939.00","-3,342,000.00","-6,469,000.00","-11,861,000.00","-13,946,000.00","-10,658,000.00","-8,093,000.00","-291,000.00", , , , , , , , , , 
BGN,BresaGen Limited,Annual Balance Sheet - Total Equity, , , , , , ,--,--,"18,523,000.00","1,032,729.00","21,116,000.00","43,231,000.00","31,866,000.00","17,956,000.00","7,298,000.00","2,305,000.00","3,779,000.00", , , , , , , , , , 
BGN,BresaGen Limited,Annual Balance Sheet - Total Assets, , , , , , ,--,--,"13,282,000.00","6,478,652.00","22,532,000.00","44,732,000.00","34,472,000.00","27,791,000.00","17,928,000.00","12,285,000.00","12,095,000.00", , , , , , , , , , 
BIT,Biotron Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-12.69%,-19.65%,-47.36%,-94.90%,-82.66%,-48.91%,-238.49%,-102.10%,-211.06%,-109.01%,-79.47%,-28.76%,-86.05%,-222.11%,-65.73%, 
BIT,Biotron Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,--,"13,060.00","62,740.00",--,0.00,0.00,"794,862.00","402,457.00",0.00,0.00,--,0.00,0.00,0.00,0.00,0.00, 
BIT,Biotron Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00,"-1,279,663.00","-1,667,894.00","-2,728,701.00","-2,805,115.00","-1,883,575.00","-2,198,973.00","-3,234,004.00","-1,882,093.00","-1,776,099.00","-1,872,244.00","-1,907,527.00","-2,378,052.00","-3,850,745.00","-3,085,814.00","-2,723,221.00", 
BIT,Biotron Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"42,221,000.00","10,080,657.00","8,489,713.00","5,761,012.00","2,955,897.00","2,278,730.00","4,495,848.00","1,356,015.00","1,843,377.00","841,506.00","1,717,558.00","2,400,300.00","8,269,547.00","4,475,110.00","1,389,296.00","4,143,026.00", 
BIT,Biotron Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"42,221,000.00","10,192,106.00","8,632,608.00","5,909,088.00","3,109,230.00","2,428,608.00","4,813,956.00","1,519,038.00","2,267,322.00","1,063,838.00","1,857,845.00","2,644,620.00","8,461,726.00","4,866,189.00","1,863,940.00","4,616,202.00", 
BLT,Benitec Biopharma Limited,Annual Ratio Analysis - ROE, , , , , , , ,-33.53%,-50.83%,-65.01%,-241.12%,-154.89%,-7.43%,-116.87%,-32.31%,-58.53%,-789.36%,-55.12%,-204.32%,-215.07%,378.34%,-55.22%,-154.44%,-309.94%,-20.99%,-48.20%, 
BLT,Benitec Biopharma Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,--,"115,673.00","602,391.00","681,136.00","239,968.00","333,938.00","673,029.00","91,559.00","923,200.00","3,690,112.00","402,589.00",0.00,0.00,0.00,0.00,0.00,0.00,"276,824.00","307,000.00", 
BLT,Benitec Biopharma Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-793,760.00","-848,469.00","-2,105,226.00","-1,110,000.00","-1,539,561.00","-1,124,036.00","-8,229,667.00","-7,827,227.00","-14,562,565.00","-7,676,840.00","-2,746,753.00","-2,774,690.00","-2,470,671.00","-4,640,671.00","-3,534,874.00","-4,112,617.00","-3,487,960.00","-7,039,109.00","-11,509,000.00", 
BLT,Benitec Biopharma Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"2,367,661.00","1,669,192.00","1,574,211.00","460,361.00","993,995.00","15,132,693.00","6,903,026.00","24,226,535.00","24,879,189.00","62,637.00","3,643,393.00","1,358,035.00","1,148,784.00","-696,674.00","5,204,348.00","2,662,914.00","640,340.00","33,540,522.00","23,878,000.00", 
BLT,Benitec Biopharma Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"2,538,195.00","1,792,822.00","2,379,621.00","2,456,012.00","2,380,398.00","17,227,965.00","14,325,483.00","26,942,104.00","28,455,577.00","2,285,384.00","5,216,052.00","2,020,228.00","1,997,948.00","1,037,162.00","6,865,358.00","3,251,206.00","1,750,710.00","34,495,202.00","25,520,000.00", 
BNC,Bioniche Life Sciences Inc,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-70.06%,-153.59%,269.42%, , , 
BNC,Bioniche Life Sciences Inc,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,--,"26,341,322.00","28,516,357.00","84,544.00", , , 
BNC,Bioniche Life Sciences Inc,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,0.00,"-14,761,767.00","-23,137,555.00","-31,387,771.00", , , 
BNC,Bioniche Life Sciences Inc,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"39,991,087.00","21,071,325.00","15,064,090.00","-12,931,230.00", , , 
BNC,Bioniche Life Sciences Inc,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"88,612,967.00","67,029,550.00","78,584,273.00","63,411,691.00", , , 
BNO,Bionomics Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,61.83%,-28.03%,-32.19%,-43.05%,-67.62%,-40.02%,-43.38%,-49.30%,-24.01%,-22.22%,-36.71%,-32.26%,-32.60%,-12.11%,-24.15%,7.15%,-54.71%, 
BNO,Bionomics Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,0.00,--,0.00,"1,611,599.00","1,028,243.00",0.00,"295,552.00","652,375.00","817,295.00","1,125,995.00","3,610,495.00","2,993,308.00","3,183,179.00","1,126,113.00","1,637,207.00","19,142,065.00","6,629,113.00", 
BNO,Bionomics Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"-337,000.00","-1,418,874.00","-3,279,252.00","-3,489,730.00","-4,540,955.00","-3,574,582.00","-4,632,314.00","-5,396,950.00","-5,449,798.00","-4,783,917.00","-6,862,299.00","-8,214,082.00","-9,356,497.00","-3,136,238.00","-10,001,350.00","3,206,616.00","-16,949,405.00", 
BNO,Bionomics Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"-545,000.00","5,062,021.00","10,186,951.00","9,988,858.00","6,715,090.00","8,930,891.00","10,679,038.00","10,946,278.00","22,698,596.00","21,527,425.00","18,694,568.00","25,465,888.00","28,699,180.00","25,899,117.00","41,406,983.00","44,818,607.00","31,965,825.00", 
BNO,Bionomics Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"213,000.00","5,307,946.00","10,829,271.00","15,838,595.00","12,570,687.00","14,961,612.00","17,049,593.00","19,714,759.00","30,820,997.00","28,313,400.00","24,724,686.00","31,514,471.00","34,308,899.00","31,102,188.00","53,611,092.00","65,060,617.00","69,131,715.00", 
