ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
ASU,Alpha Technologies Corporation Limited,Annual Profit and Loss - Operating Revenue,"4,850,000.00","6,058,000.00","4,855,000.00","2,844,000.00","4,379,000.00","5,088,000.00","4,525,722.00","4,114,074.00","6,159,428.00","7,368,862.00","9,098,886.00","12,682,931.00","12,081,242.00","11,083,975.00","10,496,391.00","12,203,925.00","15,257,623.00","19,932,000.00","18,443,000.00","16,296,000.00", , , , , , 
ASU,Alpha Technologies Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-11,647,000.00","-550,000.00","-741,000.00","-1,422,000.00","-863,000.00","1,000.00","-366,868.00","-969,179.00","-745,238.00","-1,988,477.00","-971,556.00","-10,785,758.00","-2,477,865.00","-109,092.00","-238,880.00","1,701,753.00","3,488,573.00","1,080,000.00","1,927,000.00","-13,427,000.00", , , , , , 
ASU,Alpha Technologies Corporation Limited,Annual Balance Sheet - Total Equity,"4,095,000.00","3,545,000.00","3,492,000.00","2,275,000.00","1,334,000.00","2,209,000.00","2,769,734.00","1,884,433.00","6,750,379.00","5,333,934.00","7,369,390.00","1,619,185.00","243,156.00","575,016.00","478,263.00","3,643,262.00","7,100,510.00","11,240,000.00","17,849,000.00","5,507,000.00", , , , , , 
ASU,Alpha Technologies Corporation Limited,Annual Balance Sheet - Total Assets,"6,633,000.00","6,676,000.00","6,622,000.00","5,835,000.00","5,142,000.00","5,623,000.00","4,683,177.00","4,473,311.00","8,840,899.00","9,285,273.00","12,227,321.00","8,633,005.00","7,027,097.00","5,858,395.00","5,138,367.00","6,040,445.00","12,815,798.00","20,497,000.00","32,315,000.00","10,635,000.00", , , , , , 
BCT,Bluechiip Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-296.08%,-382.86%,-633.07%,-276.45%,-114.53%
BCT,Bluechiip Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,--,0.00,"18,182.00","84,781.00","41,937.00","33,856.00"
BCT,Bluechiip Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,0.00,"-3,615,702.00","-2,869,685.00","-3,586,138.00","-2,555,961.00","-1,911,688.00"
BCT,Bluechiip Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"5,478,358.00","1,221,171.00","749,548.00","566,466.00","924,569.00","1,669,187.00"
BCT,Bluechiip Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"5,626,626.00","2,240,889.00","1,625,436.00","2,409,950.00","1,788,147.00","2,092,217.00"
BMB,Balamara Resources Limited,Annual Ratio Analysis - ROE, , , , , , ,-14.38%,-101.44%,-141.65%,-161.56%,-7.69%,-736.93%,-48.72%,"8,287.01%", , , ,-8.63%,-70.16%,-43.83%,-49.47%,-35.15%,-165.96%,-124.05%,-640.26%, 
BMB,Balamara Resources Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,0.00,--,0.00,0.00,"113,305.00","8,854,275.00","18,475,622.00","4,583,759.00", , , ,--,0.00,0.00,--,0.00,0.00,--,0.00, 
BMB,Balamara Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-739,758.00","-2,492,173.00","-523,791.00","-1,216,882.00","-1,173,000.00","-14,002,321.00","-3,083,952.00","-4,594,752.00", , , ,"-750,128.00","-5,772,906.00","-1,836,288.00","-1,895,260.00","-2,945,263.00","-9,373,634.00","-7,030,264.00","-12,815,397.00", 
BMB,Balamara Resources Limited,Annual Balance Sheet - Total Equity, , , , , , ,"2,753,743.00","2,073,065.00","1,549,274.00","1,567,392.00","15,254,293.00","1,900,092.00","4,096,437.00","-41,510.00", , , ,"1,494,445.00","5,071,157.00","4,189,426.00","3,830,814.00","8,378,037.00","5,560,286.00","5,496,089.00","1,972,964.00", 
BMB,Balamara Resources Limited,Annual Balance Sheet - Total Assets, , , , , , ,"2,855,882.00","2,497,288.00","1,771,754.00","8,309,634.00","23,125,785.00","7,697,992.00","10,333,356.00","45,504.00", , , ,"1,805,473.00","5,270,819.00","4,449,199.00","4,008,208.00","9,095,794.00","5,973,160.00","7,453,550.00","3,317,926.00", 
CAT,Catapult Group International Limited,Annual Ratio Analysis - ROE, , , , , , , ,-51.48%,-85.14%,-146.42%,-44.96%,-89.99%,-138.58%,-10.02%,-153.12%,-35.75%,-66.92%, , , , , , , ,0.00%,-29.46%
CAT,Catapult Group International Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"1,060,000.00","463,486.00","1,852,100.00","1,342,790.00",--,"5,248,452.00","6,643,184.00","979,120.00","1,336,952.00","2,804,586.00", , , , , , , ,--,"11,261,011.00"
CAT,Catapult Group International Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-3,995,000.00","-3,993,800.00","-9,498,446.00","-6,649,648.00","-6,797,884.00","-4,890,771.00","-793,773.00","-4,652,974.00","-4,063,009.00","-5,349,093.00", , , , , , , ,0.00,"-4,309,230.00"
CAT,Catapult Group International Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"5,542,000.00","4,690,742.00","6,487,046.00","14,790,610.00","7,553,807.00","3,529,143.00","7,924,100.00","3,038,697.00","11,366,452.00","8,857,413.00", , , , , , , ,"15,283,150.00","11,912,903.00"
CAT,Catapult Group International Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"9,566,000.00","8,245,524.00","9,566,111.00","17,148,005.00","11,497,244.00","8,110,653.00","9,030,036.00","3,873,487.00","12,428,983.00","10,430,083.00", , , , , , , ,"20,221,123.00","21,811,509.00"
CAT1,Catuity Inc.,Annual Ratio Analysis - ROE, , , , , , , ,-51.48%,-85.14%,-146.42%,-44.96%,-89.99%,-138.58%,-10.02%,-153.12%,-35.75%,-66.92%, , , , , , , , , 
CAT1,Catuity Inc.,Annual Profit and Loss - Operating Revenue, , , , , , , ,"1,060,000.00","463,486.00","1,852,100.00","1,342,790.00",--,"5,248,452.00","6,643,184.00","979,120.00","1,336,952.00","2,804,586.00", , , , , , , , , 
CAT1,Catuity Inc.,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-3,995,000.00","-3,993,800.00","-9,498,446.00","-6,649,648.00","-6,797,884.00","-4,890,771.00","-793,773.00","-4,652,974.00","-4,063,009.00","-5,349,093.00", , , , , , , , , 
CAT1,Catuity Inc.,Annual Balance Sheet - Total Equity, , , , , , , ,"5,542,000.00","4,690,742.00","6,487,046.00","14,790,610.00","7,553,807.00","3,529,143.00","7,924,100.00","3,038,697.00","11,366,452.00","8,857,413.00", , , , , , , , , 
CAT1,Catuity Inc.,Annual Balance Sheet - Total Assets, , , , , , , ,"9,566,000.00","8,245,524.00","9,566,111.00","17,148,005.00","11,497,244.00","8,110,653.00","9,030,036.00","3,873,487.00","12,428,983.00","10,430,083.00", , , , , , , , , 
CDA,Codan Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,23.62%,26.15%,23.63%,14.06%,15.94%,3.51%,18.77%,45.04%,32.44%,39.54%,33.91%,7.20%,9.89%
CDA,Codan Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , ,"113,100,000.00","133,012,000.00","125,946,000.00","117,439,000.00","121,973,000.00","110,447,000.00","133,125,000.00","189,321,000.00","170,516,000.00","160,732,000.00","233,836,000.00","132,268,000.00","143,863,000.00"
CDA,Codan Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , ,"11,100,000.00","16,678,000.00","16,204,000.00","8,488,000.00","11,239,000.00","1,009,000.00","12,006,000.00","14,394,000.00","21,792,000.00","23,146,000.00","45,417,000.00","9,197,000.00","12,409,000.00"
CDA,Codan Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , ,"47,000,000.00","61,286,000.00","68,578,000.00","69,234,000.00","70,523,000.00","62,044,000.00","63,972,000.00","65,046,000.00","71,879,000.00","79,409,000.00","124,732,000.00","120,291,000.00","128,354,000.00"
CDA,Codan Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"90,100,000.00","95,106,000.00","105,730,000.00","104,580,000.00","94,906,000.00","156,813,000.00","162,564,000.00","163,238,000.00","147,426,000.00","170,283,000.00","211,538,000.00","212,429,000.00","208,668,000.00"
CDR,Commander Communications Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,--,0.00%,9.06%,10.73%,12.99%,13.71%,11.51%,9.46%,-2.04%, , , , , , , , 
CDR,Commander Communications Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,"128,633,000.00","162,622,000.00","131,962,000.00","172,068,000.00","319,963,000.00","479,062,000.00","599,911,000.00","776,360,000.00","1,078,196,000.00", , , , , , , , 
CDR,Commander Communications Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,0.00,0.00,"8,892,000.00","10,059,000.00","15,210,000.00","9,450,000.00","24,039,000.00","25,880,000.00","-4,921,000.00", , , , , , , , 
CDR,Commander Communications Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,--,"107,174,000.00","98,100,000.00","104,286,000.00","117,062,000.00","124,989,000.00","205,214,000.00","275,136,000.00","261,555,000.00", , , , , , , , 
CDR,Commander Communications Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,--,"165,268,000.00","164,651,000.00","190,360,000.00","305,564,000.00","319,303,000.00","420,647,000.00","746,152,000.00","785,612,000.00", , , , , , , , 
CLT,Cellnet Group Limited,Annual Ratio Analysis - ROE, , , , , , , ,--,--,20.00%,21.43%,18.36%,22.52%,10.18%,16.01%,10.44%,2.67%,-21.57%,-9.34%,-18.96%,3.54%,4.18%,8.69%,7.28%,-30.90%,12.71%
CLT,Cellnet Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"48,630,000.00","85,050,000.00","112,310,000.00","192,318,520.00","247,454,613.00","340,715,516.00","318,393,217.00","446,584,585.00","585,946,000.00","567,433,000.00","528,299,000.00","439,495,000.00","85,726,000.00","75,266,000.00","73,650,000.00","63,295,000.00","76,471,000.00","82,228,000.00","78,268,000.00"
CLT,Cellnet Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"1,780,000.00","2,340,000.00","3,980,000.00","6,978,298.00","7,742,000.00","8,114,263.00","5,258,723.00","9,065,707.00","6,061,000.00","1,568,000.00","5,887,000.00","-4,646,000.00","-15,772,000.00","1,472,000.00","1,041,000.00","-488,000.00","962,000.00","-3,887,000.00","1,649,000.00"
CLT,Cellnet Group Limited,Annual Balance Sheet - Total Equity, , , , , , , ,--,--,"19,897,811.00","32,563,434.00","42,164,780.00","47,473,978.00","51,650,670.00","56,618,942.00","58,082,000.00","58,632,000.00","42,707,000.00","49,767,000.00","32,487,000.00","32,657,000.00","28,798,000.00","14,288,000.00","14,992,000.00","11,269,000.00","12,979,000.00"
CLT,Cellnet Group Limited,Annual Balance Sheet - Total Assets, , , , , , , ,--,--,"49,778,589.00","66,600,351.00","93,162,484.00","98,708,081.00","113,951,922.00","141,071,836.00","182,638,000.00","129,669,000.00","125,519,000.00","105,703,000.00","54,992,000.00","41,269,000.00","38,932,000.00","25,191,000.00","26,931,000.00","23,990,000.00","21,374,000.00"
CPS,Computronics Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,0.00%,4.56%,12.26%,0.74%,-53.53%,281.32%,17.07%,-57.25%,105.94%,82.32%,6.48%,106.27%,31.17%,-173.85%
CPS,Computronics Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , ,--,"11,865,919.00","17,080,000.00","15,232,000.00","13,666,000.00","9,616,669.00","9,780,446.00","11,803,349.00",--,731.00,"106,000.00","183,929.00","55,454.00","246,043.00"
CPS,Computronics Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,0.00,"391,329.00","1,177,000.00","81,000.00","-3,771,000.00","-10,928,548.00","2,235,940.00","-1,300,602.00","-2,312,826.00","526,899.00","109,000.00","-1,104,930.00","-550,209.00","839,522.00"
CPS,Computronics Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"8,340,000.00","8,725,853.00","10,002,000.00","10,190,000.00","7,045,000.00","-3,884,693.00","3,376,249.00","2,271,647.00","-120,767.00","640,082.00","1,681,000.00","-1,039,712.00","-1,764,921.00","-482,899.00"
CPS,Computronics Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , ,"14,063,000.00","13,980,298.00","15,588,000.00","16,297,000.00","15,146,000.00","5,617,499.00","5,367,682.00","6,195,438.00","418,776.00","2,948,709.00","2,675,000.00","428,462.00","6,990.00","441,227.00"
DDR,Dicker Data Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,29.76%,36.60%,44.62%,45.89%,48.41%,31.67%
DDR,Dicker Data Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,"286,731,000.00","384,269,342.00","456,051,000.00","451,471,000.00","497,810,000.00","1,074,660,000.00"
DDR,Dicker Data Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,"4,523,000.00","6,132,045.00","8,276,000.00","9,246,000.00","1,560,000.00","20,499,000.00"
DDR,Dicker Data Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"15,199,000.00","16,752,452.00","18,548,000.00","20,147,000.00","20,419,000.00","71,832,000.00"
DDR,Dicker Data Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"83,732,000.00","121,088,602.00","127,478,000.00","135,148,000.00","322,185,000.00","358,270,000.00"
DTI,DTI Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , ,0.00%,0.77%
DTI,DTI Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , ,--,"14,705,897.00"
DTI,DTI Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , ,0.00,"113,517.00"
DTI,DTI Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , ,"12,039,000.00","14,677,754.00"
DTI,DTI Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , ,"15,252,000.00","18,914,249.00"
ECI,EC-Asia International Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,--,--,--,37.82%,-10.70%,-1.54%, , , , , , , , , 
ECI,EC-Asia International Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , ,"90,584,415.00","63,343,367.00","78,964,255.00","46,246,636.00","100,848,392.00","145,090,770.00", , , , , , , , , 
ECI,EC-Asia International Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,"4,054,112.00","391,330.00","3,825,531.00","3,238,117.00","-1,822,876.00","-429,985.00", , , , , , , , , 
ECI,EC-Asia International Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,--,--,--,"8,562,148.00","17,060,642.00","26,221,545.00", , , , , , , , , 
ECI,EC-Asia International Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,--,--,--,"23,897,915.00","45,516,420.00","81,839,617.00", , , , , , , , , 
EMO,EnterMo Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%, , , , , 
EMO,EnterMo Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,--, , , , , 
EMO,EnterMo Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,0.00, , , , , 
EMO,EnterMo Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"4,722,061.00", , , , , 
EMO,EnterMo Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"5,022,828.00", , , , , 
FFT,Future Fibre Technologies Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , ,0.00%,14.48%
FFT,Future Fibre Technologies Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , ,--,"18,101,000.00"
FFT,Future Fibre Technologies Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , ,0.00,"2,157,000.00"
FFT,Future Fibre Technologies Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , ,"26,949,000.00","29,794,000.00"
FFT,Future Fibre Technologies Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , ,"30,068,000.00","32,286,000.00"
G8C,G8 Communications Limited,Annual Ratio Analysis - ROE,-71.58%,-110.38%,4.07%,-48.11%,-8.04%,-17.52%,-24.62%,-25.36%,-9.86%,-18.02%,-10.35%,-20.13%,-10.44%,-4.27%,-3.23%,-3.66%,-7.56%,-8.11%,-4.23%,-396.83%,-100.20%,-802.56%,435.07%,-531.13%,-97.70%,183.50%
G8C,G8 Communications Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,"1,742,000.00","2,565,000.00","3,208,000.00","2,251,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,--,--
G8C,G8 Communications Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,459,000.00","-1,117,000.00","43,000.00","-635,000.00","-137,000.00","575,000.00","-336,978.00","-1,171,742.00","-2,773,651.00","-1,401,189.00","55,740.00","-910,834.00","-1,012,513.00","-528,425.00","-484,063.00","-529,761.00","-5,297,664.00","-1,514,344.00","-786,462.00","-11,276,761.00","-1,847,713.00","-6,867,802.00","-2,331,718.00","-1,957,734.00","-1,097,169.00","-3,076,916.00"
G8C,G8 Communications Limited,Annual Balance Sheet - Total Equity,"1,629,000.00","1,012,000.00","1,056,000.00","1,320,000.00","1,703,000.00","2,574,000.00","2,993,440.00","4,798,766.00","2,301,755.00","1,405,576.00","3,878,404.00","4,390,632.00","9,622,068.00","12,389,388.00","15,005,225.00","14,475,464.00","12,618,275.00","18,672,271.00","18,596,949.00","2,841,678.00","1,843,965.00","855,740.00","-535,944.00","368,596.00","1,122,980.00","-1,706,811.00"
G8C,G8 Communications Limited,Annual Balance Sheet - Total Assets,"2,761,000.00","1,849,000.00","1,529,000.00","1,624,000.00","1,987,000.00","2,705,000.00","3,237,007.00","4,920,264.00","2,325,198.00","1,454,572.00","3,929,580.00","4,636,335.00","10,608,131.00","12,863,370.00","15,452,068.00","14,698,218.00","12,753,663.00","18,955,577.00","18,708,440.00","3,055,943.00","5,168,507.00","3,710,491.00","1,726,739.00","1,417,287.00","2,192,329.00","56,482.00"
GEE1,GES International Limited,Annual Ratio Analysis - ROE,-364.60%,-30.30%,100.59%, ,-1.12%,-35.96%,-134.60%,6.91%,--,15.65%,143.91%,6.29%,10.25%,13.37%, , , , , , , , , , , , 
GEE1,GES International Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,"155,000.00", ,"63,360.00","10,017,659.00","86,698.00","4,552,094.00",--,"729,918,912.00","1,108,834,640.00","1,466,099,567.00","1,108,528,998.00","440,822,000.00", , , , , , , , , , , , 
GEE1,GES International Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-587,000.00","-10,000.00","-170,000.00", ,"-400,400.00","-24,444,814.00","-4,291,773.00","4,323,457.00",0.00,"18,248,396.00","24,842,302.00","16,167,748.00","20,651,214.00","25,050,000.00", , , , , , , , , , , , 
GEE1,GES International Limited,Annual Balance Sheet - Total Equity,"161,000.00","33,000.00","-169,000.00", ,"25,178,560.00","9,801,729.00","2,649,111.00","63,969,115.00",--,"118,738,415.00","207,942,801.00","294,383,116.00","208,587,196.00","184,079,000.00", , , , , , , , , , , , 
GEE1,GES International Limited,Annual Balance Sheet - Total Assets,"6,734,000.00","1,226,000.00","1,056,000.00", ,"28,050,000.00","12,297,237.00","5,661,729.00","233,730,604.00","32,897,289.00","310,058,802.00","429,003,920.00","616,047,619.00","358,499,899.00","280,213,000.00", , , , , , , , , , , , 
HIL,Hills Limited ,Annual Ratio Analysis - ROE,13.16%,10.21%,9.76%,9.60%,12.35%,14.56%,14.22%,14.25%,15.05%,17.22%,16.56%,18.45%,17.53%,16.73%,15.67%,12.22%,13.96%,14.22%,11.77%,5.21%,8.36%,6.56%,6.80%,29.03%,7.89%,-12.62%
HIL,Hills Limited ,Annual Profit and Loss - Operating Revenue,"155,000,000.00","163,548,000.00","176,972,000.00","195,956,000.00","245,216,000.00","300,948,000.00","338,720,000.00","326,622,016.00","348,761,000.00","377,783,000.00","435,399,000.00","502,355,000.00","580,253,000.00","660,600,000.00","716,138,000.00","812,833,000.00","930,990,000.00","1,015,058,000.00","1,183,900,000.00","1,209,960,000.00","1,155,462,000.00","1,094,985,000.00","1,081,485,000.00","491,730,000.00","446,480,000.00","424,673,000.00"
HIL,Hills Limited ,Annual Profit and Loss - Reported NPAT After Abnorma,"7,883,000.00","6,750,000.00","6,851,000.00","6,855,000.00","9,695,000.00","13,449,000.00","13,591,000.00","15,120,000.00","16,313,000.00","18,571,000.00","20,034,000.00","23,013,000.00","26,433,000.00","33,926,000.00","37,989,000.00","42,463,000.00","48,210,000.00","52,042,000.00","52,360,000.00","15,655,000.00","43,095,000.00","-73,116,000.00","28,822,000.00","-91,387,000.00","26,387,000.00","-85,780,000.00"
HIL,Hills Limited ,Annual Balance Sheet - Total Equity,"59,918,000.00","66,142,000.00","70,195,000.00","71,399,000.00","82,152,000.00","88,587,000.00","92,737,000.00","102,227,000.00","108,034,000.00","107,589,000.00","118,340,000.00","138,157,000.00","155,556,000.00","206,113,000.00","234,333,000.00","312,390,000.00","324,411,000.00","348,764,000.00","429,517,000.00","428,520,000.00","496,499,000.00","402,307,000.00","400,963,000.00","271,018,000.00","245,228,000.00","136,600,000.00"
HIL,Hills Limited ,Annual Balance Sheet - Total Assets,"110,084,000.00","118,385,000.00","124,557,000.00","128,193,000.00","171,322,000.00","194,749,000.00","196,408,000.00","198,051,000.00","208,080,000.00","215,389,000.00","259,511,000.00","303,378,000.00","342,567,000.00","381,888,000.00","428,083,000.00","582,465,000.00","621,722,000.00","706,881,000.00","820,927,000.00","830,010,000.00","784,944,000.00","639,641,000.00","648,477,000.00","519,357,000.00","403,945,000.00","287,537,000.00"
IOT,IOT Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,-0.25%,-17.65%,-167.51%,-18.88%,-242.34%,0.00%
IOT,IOT Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,"3,022.00",--,--,--,--,--
IOT,IOT Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,"-17,589.00","-1,153,559.00","-3,197,805.00","-303,134.00","-1,166,960.00","-508,289.00"
IOT,IOT Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"6,974,313.00","4,357,504.00","1,909,055.00","1,605,921.00","481,530.00","763,826.00"
IOT,IOT Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"7,092,006.00","4,437,946.00","2,060,143.00","1,704,238.00","535,364.00","2,241,862.00"
ITN,Intercard Wireless Limited,Annual Ratio Analysis - ROE, , , ,-88.86%,-17.17%,-25.01%,-10.10%,-21.19%,-24.05%,93.07%,-175.98%,"2,774.47%", , , , , , , , , , , , , , 
ITN,Intercard Wireless Limited,Annual Profit and Loss - Operating Revenue, , , ,"2,512,000.00","3,123,000.00","1,149,000.00","3,423,000.00","113,000.00","15,000.00",0.00,"106,883.00",0.00, , , , , , , , , , , , , , 
