ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
CGJ,Coles Group Limited,Annual Balance Sheet - Total Assets,"5,230,100,000.00","5,524,500,000.00","5,727,700,000.00","6,234,600,000.00","6,910,100,000.00","6,568,400,000.00","7,069,700,000.00","6,696,600,000.00","7,172,500,064.00","7,703,699,744.00","8,136,400,000.00","8,277,800,000.00","8,289,400,000.00","8,430,000,000.00","9,037,300,000.00","9,346,400,000.00","9,135,300,000.00","9,721,100,000.00", , , , , , , , , 
EEI,Earth Essence International Limited,Annual Ratio Analysis - ROE, , , , ,--,-6.57%,-4.79%,-3.81%,-1.06%,1.26%,-10.69%,-411.07%,77.31%, , , , , , , , , , , , , , 
EEI,Earth Essence International Limited,Annual Profit and Loss - Operating Revenue, , , , ,--,"3,892,000.00","4,031,329.00","4,318,323.00","4,789,301.00","5,245,583.00","6,562,988.00","9,795,529.00","8,103,269.00", , , , , , , , , , , , , , 
EEI,Earth Essence International Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,0.00,"-831,000.00","-231,954.00","-265,552.00","-73,218.00","87,893.00","-726,000.00","-6,175,493.00","-8,542,832.00", , , , , , , , , , , , , , 
EEI,Earth Essence International Limited,Annual Balance Sheet - Total Equity, , , , ,--,"7,469,000.00","7,236,576.00","6,971,024.00","6,897,806.00","6,985,699.00","6,475,948.00","2,031,572.00","-7,157,828.00", , , , , , , , , , , , , , 
EEI,Earth Essence International Limited,Annual Balance Sheet - Total Assets, , , , ,--,"9,984,000.00","8,087,656.00","7,794,194.00","7,204,699.00","8,976,352.00","11,496,937.00","20,224,413.00","12,838,494.00", , , , , , , , , , , , , , 
FOA,Foodland Associated Limited,Annual Ratio Analysis - ROE,11.65%,18.90%,11.80%,11.53%,11.58%,11.01%,9.93%,13.66%,18.18%,16.95%,16.48%,16.86%,12.21%,12.39%,10.41%,10.40%, , , , , , , , , , , 
FOA,Foodland Associated Limited,Annual Profit and Loss - Operating Revenue,"493,400,000.00","808,305,000.00","1,008,829,000.00","2,044,470,000.00","3,348,557,000.00","3,592,300,000.00","3,681,500,000.00","3,742,500,096.00","3,709,800,000.00","3,629,600,000.00","3,514,000,000.00","3,775,200,000.00","4,831,300,000.00","6,648,700,000.00","6,313,600,000.00","6,649,300,000.00", , , , , , , , , , , 
FOA,Foodland Associated Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"6,030,000.00","13,105,000.00","21,649,000.00","45,354,000.00","-10,614,000.00","60,000,000.00","48,800,000.00","70,800,000.00","45,500,000.00","104,600,000.00","72,000,000.00","59,200,000.00","102,400,000.00","120,100,000.00","142,700,000.00","84,300,000.00", , , , , , , , , , , 
FOA,Foodland Associated Limited,Annual Balance Sheet - Total Equity,"54,457,000.00","74,058,000.00","187,669,000.00","333,930,000.00","532,320,000.00","548,500,000.00","575,300,000.00","554,700,000.00","540,500,000.00","428,400,000.00","458,100,000.00","473,200,000.00","853,200,000.00","969,300,000.00","1,013,400,000.00","998,800,000.00", , , , , , , , , , , 
FOA,Foodland Associated Limited,Annual Balance Sheet - Total Assets,"159,790,000.00","230,656,000.00","344,164,000.00","644,471,000.00","1,240,772,000.00","1,368,200,000.00","1,608,100,000.00","1,464,700,000.00","1,445,200,000.00","1,504,200,000.00","1,370,400,000.00","1,423,100,000.00","2,447,600,000.00","2,586,800,000.00","1,944,100,000.00","1,889,400,000.00", , , , , , , , , , , 
MTS,Metcash Limited,Annual Ratio Analysis - ROE, , , , ,8.82%,16.01%,9.90%,9.82%,-3.60%,4.31%,-0.61%,10.45%,13.75%,19.93%,21.64%,6.91%,12.70%,14.94%,16.40%,17.68%,18.58%,18.06%,23.31%,16.49%,15.77%,16.80%,13.71%
MTS,Metcash Limited,Annual Profit and Loss - Operating Revenue, , , , ,"2,299,139,000.00","3,231,906,000.00","3,917,656,000.00","4,886,553,088.00","4,566,274,048.00","3,372,341,000.00","5,147,653,000.00","5,458,198,000.00","6,127,359,000.00","7,099,464,000.00","7,173,897,000.00","7,468,349,000.00","8,217,762,000.00","9,696,773,000.00","10,117,017,000.00","10,981,700,000.00","11,517,400,000.00","12,364,000,000.00","12,255,100,000.00","12,976,600,000.00","13,392,700,000.00","13,626,200,000.00","13,541,300,000.00"
MTS,Metcash Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"14,519,000.00","46,325,000.00","52,408,000.00","-240,106,000.00","-5,435,000.00","8,665,000.00","1,053,000.00","32,705,000.00","57,710,000.00","81,318,000.00","101,752,000.00","104,937,000.00","81,178,000.00","166,795,000.00","197,438,000.00","203,200,000.00","230,300,000.00","250,800,000.00","98,200,000.00","209,100,000.00","170,700,000.00","-382,800,000.00","218,200,000.00"
MTS,Metcash Limited,Annual Balance Sheet - Total Equity, , , , ,"277,097,000.00","285,074,000.00","523,281,000.00","258,537,984.00","408,512,992.00","356,972,008.00","341,946,000.00","354,004,000.00","343,634,000.00","427,105,000.00","470,155,000.00","1,522,464,000.00","1,032,867,000.00","1,163,024,000.00","1,239,728,000.00","1,279,400,000.00","1,377,600,000.00","1,442,800,000.00","1,335,100,000.00","1,624,200,000.00","1,594,000,000.00","1,156,600,000.00","1,369,100,000.00"
MTS,Metcash Limited,Annual Balance Sheet - Total Assets, , , , ,"628,327,000.00","981,584,000.00","1,728,872,000.00","1,419,223,016.00","1,169,768,008.00","1,029,211,984.00","1,352,503,000.00","1,311,730,000.00","1,246,919,000.00","1,391,522,000.00","1,488,698,000.00","3,205,651,000.00","3,104,020,000.00","3,126,991,000.00","3,194,263,000.00","3,286,500,000.00","3,639,000,000.00","3,799,900,000.00","4,038,000,000.00","4,133,300,000.00","4,203,700,000.00","3,766,900,000.00","3,348,100,000.00"
NFO,Network Foods Limited,Annual Ratio Analysis - ROE, , ,-328.65%,3.56%,13.18%, ,0.84%,7.32%,6.65%,5.91%,5.16%,2.58%,-33.26%,4.07%,-27.63%,-156.33%, , , , , , , , , , , 
NFO,Network Foods Limited,Annual Profit and Loss - Operating Revenue, , ,"48,071,000.00","48,457,000.00","65,307,000.00", ,"97,895,000.00","56,958,512.00","87,864,736.00","100,374,811.00","100,441,915.00","107,264,305.00","102,895,000.00","100,994,000.00","89,010,000.00","70,485,000.00", , , , , , , , , , , 
NFO,Network Foods Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"2,317,000.00","350,000.00","1,294,000.00", ,"104,000.00","549,016.00","712,367.00","495,160.00","609,438.00","312,612.00","-5,118,000.00","-2,029,000.00","-2,845,000.00","-4,488,000.00", , , , , , , , , , , 
NFO,Network Foods Limited,Annual Balance Sheet - Total Equity, , ,"-705,000.00","9,833,000.00","9,816,000.00", ,"9,920,000.00","9,998,145.00","10,710,512.00","11,205,672.00","11,815,110.00","12,127,722.00","7,009,000.00","9,946,000.00","7,101,000.00","2,613,000.00", , , , , , , , , , , 
NFO,Network Foods Limited,Annual Balance Sheet - Total Assets, , ,"14,025,000.00","16,607,000.00","26,969,000.00", ,"31,325,000.00","28,013,974.00","33,273,998.00","31,757,001.00","30,624,594.00","33,429,277.00","27,445,000.00","24,149,000.00","22,981,000.00","26,038,000.00", , , , , , , , , , , 
WES,Wesfarmers Limited,Annual Ratio Analysis - ROE,14.73%,12.27%,14.16%,15.77%,16.67%,15.02%,10.54%,13.93%,14.22%,14.72%,15.88%,15.75%,12.18%,12.82%,17.08%,20.06%,27.46%,22.45%,5.36%,6.77%,6.34%,7.59%,8.30%,8.69%,8.67%,10.06%, 
WES,Wesfarmers Limited,Annual Profit and Loss - Operating Revenue,"1,324,000,000.00","930,196,000.00","1,260,522,000.00","1,703,951,000.00","2,279,979,000.00","2,427,215,000.00","2,434,598,000.00","2,600,602,000.00","2,727,324,928.00","2,817,798,912.00","3,358,495,000.00","4,243,284,000.00","7,192,537,000.00","7,479,345,000.00","7,441,539,000.00","8,047,045,000.00","8,822,771,000.00","9,694,758,000.00","33,561,000,000.00","50,836,000,000.00","51,678,000,000.00","54,730,000,000.00","57,936,000,000.00","59,704,000,000.00","60,181,000,000.00","62,102,000,000.00", 
WES,Wesfarmers Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"60,233,000.00","35,806,000.00","66,128,000.00","85,278,000.00","156,725,000.00","129,144,000.00","93,610,000.00","140,177,000.00","166,671,008.00","180,100,992.00","207,770,000.00","251,604,000.00","414,186,000.00","537,918,000.00","868,579,000.00","618,874,000.00","1,048,142,000.00","786,487,000.00","1,050,000,000.00","1,535,000,000.00","1,565,000,000.00","1,922,000,000.00","2,126,000,000.00","2,261,000,000.00","2,689,000,000.00","2,440,000,000.00", 
WES,Wesfarmers Limited,Annual Balance Sheet - Total Equity,"404,763,000.00","409,422,000.00","557,680,000.00","615,204,000.00","742,883,000.00","835,142,000.00","893,884,000.00","1,011,995,000.00","1,169,537,992.00","1,207,457,984.00","1,231,456,000.00","1,617,808,000.00","3,410,077,000.00","3,765,077,000.00","3,330,525,000.00","3,081,019,000.00","3,165,999,000.00","3,503,134,000.00","19,590,000,000.00","24,252,000,000.00","24,694,000,000.00","25,329,000,000.00","25,627,000,000.00","26,022,000,000.00","25,987,000,000.00","24,781,000,000.00", 
WES,Wesfarmers Limited,Annual Balance Sheet - Total Assets,"960,045,000.00","981,812,000.00","1,257,471,000.00","1,358,122,000.00","1,692,610,000.00","1,932,270,000.00","2,004,577,000.00","2,057,810,000.00","2,373,644,952.00","2,576,229,040.00","3,168,760,000.00","4,004,071,000.00","6,612,721,000.00","6,418,102,000.00","7,271,400,000.00","7,314,348,000.00","7,515,147,000.00","12,076,249,000.00","37,306,000,000.00","39,295,000,000.00","39,236,000,000.00","40,814,000,000.00","42,312,000,000.00","43,155,000,000.00","39,727,000,000.00","40,402,000,000.00", 
WOW,Woolworths Limited,Annual Ratio Analysis - ROE, , ,12.96%,27.70%,26.02%,24.41%,20.61%,21.09%,21.94%,21.08%,22.36%,28.12%,28.78%,33.52%,33.60%,36.53%,25.19%,24.53%,27.15%,26.95%,26.69%,28.47%,33.49%,25.98%,23.91%,22.65%, 
WOW,Woolworths Limited,Annual Profit and Loss - Operating Revenue, , ,"9,183,400,000.00","10,489,100,000.00","11,482,200,000.00","12,789,900,000.00","13,986,100,000.00","15,574,200,000.00","16,841,900,000.00","18,465,100,000.00","20,019,900,000.00","21,388,700,000.00","24,984,800,000.00","26,814,600,000.00","28,481,200,000.00","31,953,400,000.00","37,849,700,000.00","42,586,800,000.00","47,251,200,000.00","49,697,800,000.00","51,918,600,000.00","54,279,500,000.00","55,441,400,000.00","58,674,100,000.00","60,952,200,000.00","60,868,400,000.00", 
WOW,Woolworths Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"83,800,000.00","171,200,000.00","200,300,000.00","233,800,000.00","233,900,000.00","258,300,000.00","279,600,000.00","257,300,000.00","321,700,000.00","476,100,000.00","563,700,000.00","651,000,000.00","731,100,000.00","791,600,000.00","1,026,700,000.00","1,311,300,000.00","1,651,500,000.00","1,860,000,000.00","2,038,000,000.00","2,140,300,000.00","1,817,200,000.00","2,264,600,000.00","2,458,400,000.00","2,137,400,000.00", 
WOW,Woolworths Limited,Annual Balance Sheet - Total Equity, , ,"745,500,000.00","618,700,000.00","770,500,000.00","958,500,000.00","1,135,800,000.00","1,225,700,000.00","1,372,600,000.00","1,484,600,000.00","1,630,900,000.00","1,525,600,000.00","1,822,500,000.00","1,823,200,000.00","2,052,500,000.00","2,197,100,000.00","4,257,600,000.00","5,514,700,000.00","6,235,300,000.00","7,057,300,000.00","7,817,700,000.00","7,845,800,000.00","8,446,300,000.00","9,300,500,000.00","10,525,400,000.00","11,132,000,000.00", 
WOW,Woolworths Limited,Annual Balance Sheet - Total Assets, , ,"2,336,400,000.00","2,155,700,000.00","2,391,200,000.00","2,924,100,000.00","3,101,500,000.00","3,563,500,000.00","4,084,400,000.00","4,702,200,000.00","4,816,800,000.00","5,083,200,000.00","5,723,600,000.00","5,886,400,000.00","6,145,400,000.00","8,957,900,000.00","13,346,400,000.00","14,416,100,000.00","15,672,500,000.00","17,084,900,000.00","18,487,300,000.00","21,094,500,000.00","21,581,100,000.00","22,250,200,000.00","24,205,200,000.00","25,336,800,000.00", 
