ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
AGJ,Agricultural Land Trust,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , ,"24,505,544.00","56,261,000.00","46,594,000.00",--,--,--,"32,875,000.00","33,394,000.00","34,405,000.00","21,347,000.00","12,603,000.00","5,842,000.00","9,700,000.00", 
AGJ,Agricultural Land Trust,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"53,958,407.00","119,277,000.00","110,641,000.00","105,680,000.00","62,303,000.00","102,934,000.00","109,400,000.00","108,698,000.00","109,905,000.00","87,142,000.00","45,308,000.00","16,463,000.00","19,798,000.00", 
AHC,AHC Limited,Annual Ratio Analysis - ROE,-10.57%,-9.75%,-5.84%,9.03%,11.84%,-2.25%,-2.70%,-2.81%,7.10%,3.29%,2.57%,-1.01%,1.41%,3.76%,13.12%,3.60%,3.35%,28.70%,7.25%,3.60%,-0.06%,0.70%,-0.95%,0.22%, , , 
AHC,AHC Limited,Annual Profit and Loss - Operating Revenue,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , 
AHC,AHC Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-377,000.00","-318,000.00","-207,000.00","354,000.00","478,000.00","-104,000.00","-182,588.00","-554,545.00","571,104.00","266,599.00","238,465.00","-92,497.00","131,348.00","514,504.00","1,808,264.00","798,297.00","628,265.00","7,240,663.00","1,946,915.00","1,003,417.00","-17,686.00","193,256.00","-259,669.00","60,541.00", , , 
AHC,AHC Limited,Annual Balance Sheet - Total Equity,"3,566,000.00","3,263,000.00","3,542,000.00","3,919,000.00","4,038,000.00","4,617,000.00","6,770,630.00","7,455,839.00","8,049,355.00","7,990,107.00","9,285,287.00","9,191,865.00","9,323,213.00","13,699,014.00","13,782,384.00","22,181,174.00","18,743,795.00","25,226,812.00","26,845,657.00","27,849,074.00","27,831,387.00","27,700,930.00","27,441,261.00","26,942,291.00", , , 
AHC,AHC Limited,Annual Balance Sheet - Total Assets,"5,326,000.00","4,880,000.00","5,897,000.00","6,192,000.00","10,111,000.00","7,791,000.00","11,219,370.00","11,831,604.00","11,071,422.00","13,144,731.00","15,741,991.00","14,069,531.00","13,885,946.00","21,728,215.00","26,168,204.00","38,191,784.00","41,253,643.00","52,003,480.00","59,844,584.00","59,260,389.00","58,217,394.00","59,478,654.00","67,928,499.00","68,214,838.00", , , 
AHF1,Australian Healthcare Investment Fund,Annual Ratio Analysis - ROE,-156.09%,-14.37%,-9.76%,0.85%,1.34%,8.55%,11.09%,10.26%,21.82%,10.53%,11.30%,9.84%, , , , , , , , , , , , , , , 
AHF1,Australian Healthcare Investment Fund,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, , , , , , , , , , , , , , , 
AHF1,Australian Healthcare Investment Fund,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,146,000.00","-790,000.00","-69,000.00","5,000.00","8,000.00","845,000.00","665,000.00","1,089,000.00","-4,978,916.00","-212,288.00","110,654.00","-1,224,123.00", , , , , , , , , , , , , , , 
AHF1,Australian Healthcare Investment Fund,Annual Balance Sheet - Total Equity,"1,444,000.00","654,000.00","584,000.00","590,000.00","597,000.00","9,882,000.00","9,963,000.00","10,618,000.00","5,225,965.00","5,086,118.00","4,891,737.00","2,804,300.00", , , , , , , , , , , , , , , 
AHF1,Australian Healthcare Investment Fund,Annual Balance Sheet - Total Assets,"3,523,000.00","688,000.00","617,000.00","593,000.00","636,000.00","11,232,000.00","11,650,000.00","11,847,000.00","6,154,122.00","5,525,018.00","9,244,668.00","3,099,027.00", , , , , , , , , , , , , , , 
AHO,Australian Hotel Fund,Annual Ratio Analysis - ROE, , , , , , , ,3.62%,7.22%,4.67%,8.33%,6.38%,2.57%,5.88%,3.39%,4.60%,--,--, , , , , , , , , 
AHO,Australian Hotel Fund,Annual Profit and Loss - Operating Revenue, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--, , , , , , , , , 
AHO,Australian Hotel Fund,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-1,099,000.00","2,894,000.00","3,199,000.00","3,894,000.00","-1,644,000.00","-6,418,241.00","2,200,184.00","1,311,899.00","3,843,805.00","-543,331.00","-1,286,223.00", , , , , , , , , 
AHO,Australian Hotel Fund,Annual Balance Sheet - Total Equity, , , , , , , ,"40,356,000.00","48,084,000.00","47,374,000.00","46,759,000.00","42,410,000.00","35,991,338.00","37,389,887.00","38,701,786.00","41,343,139.00",--,--, , , , , , , , , 
AHO,Australian Hotel Fund,Annual Balance Sheet - Total Assets, , , , , , , ,"41,543,000.00","90,415,000.00","91,187,000.00","90,310,000.00","85,401,000.00","78,540,036.00","66,632,295.00","68,388,987.00","71,857,542.00","71,238,021.00","29,861,100.00", , , , , , , , , 
AIP,AMP Industrial Trust,Annual Ratio Analysis - ROE, , , , ,3.86%,8.99%,8.54%,9.03%,7.85%,8.28%,9.26%,9.58%,9.44%,9.73%, , , , , , , , , , , , , 
AIP,AMP Industrial Trust,Annual Profit and Loss - Operating Revenue, , , , ,--,--,--,--,--,--,--,--,--,--, , , , , , , , , , , , , 
AIP,AMP Industrial Trust,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"4,428,000.00","10,882,000.00","14,873,000.00","17,447,000.00","21,178,000.00","27,927,000.00","31,417,000.00","32,675,000.00","33,718,000.00","35,641,000.00", , , , , , , , , , , , , 
AIP,AMP Industrial Trust,Annual Balance Sheet - Total Equity, , , , ,"114,811,000.00","121,088,000.00","174,216,000.00","193,280,000.00","269,917,008.00","337,133,992.00","339,112,000.00","341,012,000.00","357,243,000.00","366,224,000.00", , , , , , , , , , , , , 
AIP,AMP Industrial Trust,Annual Balance Sheet - Total Assets, , , , ,"120,153,000.00","169,367,000.00","202,618,000.00","256,223,000.00","353,739,984.00","414,045,000.00","444,227,000.00","454,342,000.00","505,544,000.00","550,208,000.00", , , , , , , , , , , , , 
AJA,Astro Japan Property Group,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,1.57%,11.64%,23.28%,18.09%,1.36%,11.43%,-6.11%,-17.10%,4.98%,69.92%,4.74%, 
AJA,Astro Japan Property Group,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,--,--,--,--,--,--,--,--,--,--,--, 
AJA,Astro Japan Property Group,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"4,156,000.00","59,759,000.00","129,775,000.00","123,125,000.00","-366,796,000.00","-111,922,000.00","-22,004,000.00","-44,233,000.00","13,188,000.00","154,820,000.00","43,562,000.00", 
AJA,Astro Japan Property Group,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"262,246,000.00","511,399,000.00","574,043,000.00","674,309,000.00","481,936,000.00","338,932,000.00","277,890,000.00","258,345,000.00","259,302,000.00","401,735,000.00","393,041,000.00", 
AJA,Astro Japan Property Group,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"561,456,000.00","1,142,054,000.00","1,327,233,000.00","1,851,185,000.00","1,820,427,000.00","1,660,529,000.00","1,324,978,000.00","1,321,627,000.00","1,027,380,000.00","410,100,000.00","403,924,000.00", 
AJD,Asia Pacific Data Centre Group,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , ,288.17%,849.30%,918.17%, 
AJD,Asia Pacific Data Centre Group,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , ,--,--,--, 
AJD,Asia Pacific Data Centre Group,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , ,"3,314,000.00","21,755,000.00","26,159,000.00", 
AJD,Asia Pacific Data Centre Group,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , ,"116,657,000.00","127,669,000.00","143,132,000.00", 
AJD,Asia Pacific Data Centre Group,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , ,"128,557,000.00","156,116,000.00","171,858,000.00", 
ALZ,Australand Property Group,Annual Ratio Analysis - ROE, , , , , , , ,12.66%,18.59%,19.73%,11.74%,11.88%,12.43%,11.39%,11.57%,12.00%,10.76%,10.33%,9.52%,6.49%,6.28%,5.57%,6.23%,4.44%, , , 
ALZ,Australand Property Group,Annual Profit and Loss - Operating Revenue, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , 
ALZ,Australand Property Group,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"35,836,000.00","57,975,000.00","68,097,000.00","78,109,000.00","81,432,000.00","90,440,000.00","96,447,000.00","146,695,000.00","206,126,000.00","263,582,000.00","293,566,000.00","68,711,000.00","-275,746,000.00","191,589,000.00","167,262,000.00","203,822,000.00","156,393,000.00", , , 
ALZ,Australand Property Group,Annual Balance Sheet - Total Equity, , , , , , , ,"282,984,000.00","311,919,000.00","345,168,000.00","665,602,000.00","685,646,000.00","778,593,000.00","994,808,000.00","1,261,183,000.00","1,496,491,000.00","1,712,141,000.00","1,848,670,000.00","2,105,273,000.00","2,242,915,000.00","2,299,685,000.00","2,266,004,000.00","2,283,826,000.00","2,327,806,000.00", , , 
ALZ,Australand Property Group,Annual Balance Sheet - Total Assets, , , , , , , ,"517,716,008.00","514,053,000.00","663,867,000.00","1,518,758,000.00","1,546,042,000.00","1,562,877,000.00","2,008,057,000.00","2,282,925,000.00","3,081,265,000.00","3,502,560,000.00","3,789,132,000.00","4,099,053,000.00","3,483,207,000.00","3,683,659,000.00","3,953,338,000.00","3,983,553,000.00","3,810,902,000.00", , , 
ANI,Australian Industrial REIT,Annual Ratio Analysis - ROE,16.45%,14.52%,1.49%,8.59%,9.41%,9.38%,-2.17%,8.48%,6.39%, , , , , , , , , , , , , , , ,4.92%,6.48%, 
ANI,Australian Industrial REIT,Annual Profit and Loss - Operating Revenue,"1,859,300,000.00","1,308,654,000.00","1,155,555,000.00","1,189,191,000.00","1,487,850,000.00","1,858,345,000.00","1,969,154,000.00","2,052,147,968.00","2,183,000,064.00", , , , , , , , , , , , , , , ,--,--, 
ANI,Australian Industrial REIT,Annual Profit and Loss - Reported NPAT After Abnorma,"114,656,000.00","77,504,000.00","-66,611,000.00","56,709,000.00","65,339,000.00","80,580,000.00","-213,055,000.00","31,149,000.00","18,592,000.00", , , , , , , , , , , , , , , ,"9,545,000.00","36,298,000.00", 
ANI,Australian Industrial REIT,Annual Balance Sheet - Total Equity,"701,303,000.00","706,851,000.00","631,058,000.00","660,682,000.00","698,377,000.00","922,212,000.00","659,310,000.00","680,260,016.00","699,979,992.00", , , , , , , , , , , , , , , ,"185,991,000.00","205,062,000.00", 
ANI,Australian Industrial REIT,Annual Balance Sheet - Total Assets,"1,256,661,000.00","1,169,697,000.00","1,076,945,000.00","1,294,149,000.00","1,460,010,000.00","2,085,574,000.00","1,744,648,000.00","1,552,454,992.00","1,697,922,992.00", , , , , , , , , , , , , , , ,"296,758,000.00","331,123,000.00", 
AOF,Australian Unity Office Property Fund,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%, 
AOF,Australian Unity Office Property Fund,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
AOF,Australian Unity Office Property Fund,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, 
AOF,Australian Unity Office Property Fund,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"274,700,000.00", 
AOF,Australian Unity Office Property Fund,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"396,800,000.00", 
AOG,Aveo Group,Annual Ratio Analysis - ROE,6.79%,24.66%,5.67%,5.84%,7.28%,5.45%,-6.58%,9.09%,6.22%,9.94%,-4.31%,8.14%,11.11%,15.22%,15.13%,15.21%,24.14%,15.77%,15.99%,7.28%,7.56%,8.18%,8.62%,4.76%,3.02%,4.17%, 
AOG,Aveo Group,Annual Profit and Loss - Operating Revenue,"51,000,000.00","53,235,000.00","44,411,000.00","56,845,000.00",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
AOG,Aveo Group,Annual Profit and Loss - Reported NPAT After Abnorma,"25,052,000.00","9,311,000.00","5,195,000.00","11,157,000.00","10,437,000.00","12,852,000.00","6,472,000.00","7,277,000.00","8,409,000.00","19,568,000.00","17,152,000.00","12,059,000.00","17,090,000.00","26,741,000.00","36,811,000.00","55,740,000.00","144,726,000.00","201,100,000.00","149,700,000.00","-318,700,000.00","53,500,000.00","90,100,000.00","-359,900,000.00","-178,900,000.00","26,000,000.00","60,300,000.00", 
AOG,Aveo Group,Annual Balance Sheet - Total Equity,"296,853,000.00","73,045,000.00","75,988,000.00","79,940,000.00","45,206,000.00","50,569,000.00","51,605,000.00","54,290,000.00","89,191,000.00","95,301,000.00","91,876,000.00","96,994,000.00","153,877,000.00","175,747,000.00","248,866,000.00","368,242,000.00","693,132,000.00","1,256,300,000.00","1,340,300,000.00","1,114,500,000.00","1,474,200,000.00","1,531,400,000.00","1,171,200,000.00","1,174,000,000.00","1,429,500,000.00","1,505,600,000.00", 
AOG,Aveo Group,Annual Balance Sheet - Total Assets,"324,928,000.00","85,099,000.00","88,913,000.00","100,342,000.00","81,967,000.00","81,546,000.00","71,654,000.00","96,572,000.00","137,162,008.00","137,896,992.00","132,619,000.00","156,880,000.00","272,501,000.00","297,267,000.00","546,496,000.00","638,605,000.00","2,259,662,000.00","3,512,500,000.00","4,098,100,000.00","3,772,800,000.00","3,860,800,000.00","4,056,200,000.00","3,745,200,000.00","3,357,900,000.00","3,269,800,000.00","3,392,800,000.00", 
APW,Aims Property Securities Fund,Annual Ratio Analysis - ROE, , , , , , , , ,8.77%, , , , , , ,6.56%,12.20%,21.17%,-30.89%,-4.98%,--,--,--,--,8.67%,4.07%, 
APW,Aims Property Securities Fund,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"24,514,000.00", , , , , , ,--,--,--,--,--,--,--,--,--,--,--, 
APW,Aims Property Securities Fund,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"1,741,000.00", , , , , , ,"4,405,335.00","14,539,000.00","34,279,000.00","-41,823,000.00","-61,175,000.00","-9,344,000.00","-4,647,000.00","-8,441,000.00","-2,012,000.00","23,671,000.00","14,177,000.00", 
APW,Aims Property Securities Fund,Annual Balance Sheet - Total Equity, , , , , , , , ,"19,860,000.00", , , , , , ,"67,170,835.00","119,183,000.00","161,915,000.00","135,407,000.00","69,419,000.00",--,--,--,--,"76,685,000.00","88,242,000.00", 
APW,Aims Property Securities Fund,Annual Balance Sheet - Total Assets, , , , , , , , ,"37,535,000.00", , , , , , ,"99,190,961.00","171,576,000.00","235,167,000.00","204,564,000.00","116,909,000.00","98,073,000.00","83,385,000.00","61,033,000.00","59,536,000.00","76,947,000.00","88,762,000.00", 
APZ,Aspen Group,Annual Ratio Analysis - ROE, , ,42.98%,31.56%,-12.95%,-7.12%,-9.32%,-6.62%,-156.65%,-61.29%,-22.91%,"-2,838.60%",-153.45%,4.13%,11.25%,8.83%,20.52%,10.10%,11.54%,-1.41%,7.20%,4.90%,-1.83%,2.84%,-7.21%,-3.97%, 
APZ,Aspen Group,Annual Profit and Loss - Operating Revenue, , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
APZ,Aspen Group,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"-637,000.00","-220,000.00","-484,000.00","-216,000.00","-355,708.00","-240,676.00","-3,288,081.00","-1,727,683.00","-5,906,018.00","-12,624,762.00","-856,176.00","728,000.00","4,038,000.00","7,447,000.00","34,489,000.00","73,812,000.00","70,847,000.00","-64,658,000.00","12,552,000.00","17,425,000.00","-147,100,000.00","-34,313,000.00","-81,810,000.00","-31,724,000.00", 
APZ,Aspen Group,Annual Balance Sheet - Total Equity, , ,"-477,000.00","-697,000.00","3,250,000.00","3,034,000.00","3,816,021.00","3,635,345.00","2,097,992.00","2,819,045.00","12,826,396.00","229,614.00","513,068.00","17,629,000.00","35,897,000.00","84,364,000.00","168,107,000.00","331,820,000.00","379,913,000.00","400,909,000.00","388,615,000.00","390,357,000.00","248,566,000.00","286,033,000.00","179,699,000.00","196,062,000.00", 
APZ,Aspen Group,Annual Balance Sheet - Total Assets, , ,"166,000.00","128,000.00","3,435,000.00","3,116,000.00","3,977,263.00","3,687,041.00","3,262,162.00","2,910,167.00","14,197,310.00","851,699.00","903,476.00","44,887,000.00","103,735,000.00","223,419,000.00","352,421,000.00","536,670,000.00","652,744,000.00","620,794,000.00","646,880,000.00","597,784,000.00","587,424,000.00","610,932,000.00","221,720,000.00","362,428,000.00", 
ARF,Arena REIT,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , ,0.00%,15.19%,19.62%,7.44%, 
ARF,Arena REIT,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , ,--,--,--,--, 
ARF,Arena REIT,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , ,0.00,"17,224,000.00","44,564,000.00","60,966,000.00", 
ARF,Arena REIT,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , ,"205,700,000.00","210,065,000.00","238,203,000.00","303,491,000.00", 
ARF,Arena REIT,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , ,"235,200,000.00","241,275,000.00","375,297,000.00","450,623,000.00", 
ARJ,The Ark Fund Limited,Annual Ratio Analysis - ROE,-73.31%,4.99%,-7.47%,-8.38%,-6.52%,-18.99%,-61.75%,-10.13%,-16.98%,-2.53%,-14.68%,-56.24%,-57.16%,-53.77%,-42.49%,-14.00%,-70.03%,16.62%,8.78%,7.46%, , , , , , , 
ARJ,The Ark Fund Limited,Annual Profit and Loss - Operating Revenue,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, , , , , , , 
