ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
BBG,Billabong International Limited,Annual Ratio Analysis - ROE, , , , , , , ,--,--,--,0.00%,8.16%,11.20%,14.26%,15.04%,19.48%,20.53%,22.07%,22.18%,13.55%,12.00%,9.98%,3.43%,-7.19%,-32.47%,7.67%, 
BRG,Breville Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"68,590,000.00","56,944,969.00","73,090,000.00","80,243,000.00","127,001,000.00","141,863,000.00","158,746,000.00","159,598,000.00","157,745,000.00","117,115,000.00","131,686,000.00","131,313,000.00","150,223,000.00","153,578,000.00","177,412,000.00","201,196,000.00","213,046,000.00","231,405,000.00", 
BRG,Breville Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,"76,446,000.00","89,958,749.00","123,056,000.00","126,279,000.00","243,465,000.00","248,711,000.00","278,800,000.00","285,805,000.00","288,906,000.00","275,795,000.00","251,492,000.00","236,778,000.00","238,802,000.00","243,150,000.00","278,716,000.00","338,448,000.00","336,262,000.00","361,272,000.00", 
BRG,Breville Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"131,932,000.00","18,115,668.00","166,666,000.00","191,185,000.00","375,264,000.00","455,982,000.00","457,616,000.00","441,047,000.00","423,967,000.00","371,279,000.00","425,561,000.00","431,941,000.00","420,889,000.00","393,589,000.00","408,476,000.00","469,476,000.00","539,922,000.00","526,525,000.00", 
BRG,Breville Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"10,418,000.00","868,740.00","8,918,000.00","7,540,000.00","16,353,000.00","20,945,000.00","22,858,000.00","13,231,000.00","13,360,000.00","-34,025,000.00","20,894,000.00","11,755,000.00","22,584,000.00","31,735,000.00","45,982,000.00","49,732,000.00","48,765,000.00","46,680,000.00", 
BRG,Breville Group Limited,Annual Ratio Analysis - ROE, , , , , , , , ,15.19%,1.53%,12.20%,9.40%,12.88%,14.76%,15.04%,11.34%,10.29%,17.04%,15.94%,8.95%,18.95%,23.31%,25.86%,25.12%,22.89%,20.17%, 
BRT1,Blaico Aire-Tronic Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"3,036,000.00","2,621,000.00","835,000.00", , ,"178,000.00","229,000.00","171,000.00", , , , , , , , , , , , 
BRT1,Blaico Aire-Tronic Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"8,860,000.00","7,325,000.00","913,000.00", , ,"194,000.00","244,000.00","179,000.00", , , , , , , , , , , , 
BRT1,Blaico Aire-Tronic Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"12,614,000.00","11,622,000.00","5,005,000.00", , ,--,"10,000.00","1,000.00", , , , , , , , , , , , 
BRT1,Blaico Aire-Tronic Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-1,856,000.00","-881,000.00","-663,000.00", , ,"-100,000.00","51,000.00","-58,000.00", , , , , , , , , , , , 
BRT1,Blaico Aire-Tronic Limited,Annual Ratio Analysis - ROE, , , , , , , ,-21.31%,-27.39%,-70.18%, , ,-18.73%,-23.58%,-33.92%, , , , , , , , , , , , 
CGW,Coats Group PLC,Annual Balance Sheet - Total Equity, , ,"136,768,352.00","178,469,410.00","218,534,240.00","297,553,075.00","368,169,855.00","444,490,728.00","569,023,677.00","710,032,114.00","381,200,538.00","954,832,291.00","1,083,134,201.00","1,063,108,525.00","1,430,373,485.00","1,952,425,812.00","2,401,985,111.00","2,368,540,344.00","1,978,732,276.00","1,691,453,144.00","1,612,756,264.00","1,010,775,534.00","712,507,778.00","841,775,649.00","487,573,515.00","718,198,417.00", 
CGW,Coats Group PLC,Annual Balance Sheet - Total Assets, , ,"470,969,852.00","690,616,410.00","656,168,607.00","741,327,045.00","897,813,154.00","1,374,909,829.00","1,631,213,326.00","789,076,086.00","873,286,675.00","1,563,607,163.00","1,736,163,646.00","1,872,887,675.00","3,907,247,093.00","4,455,958,549.00","4,813,895,781.00","4,589,755,213.00","4,376,563,803.00","3,497,581,078.00","3,307,517,084.00","2,885,111,549.00","2,221,530,802.00","2,315,343,525.00","2,390,438,247.00","3,551,430,310.00", 
CGW,Coats Group PLC,Annual Profit and Loss - Operating Revenue, , ,"45,942,600.00","91,346,380.00","119,727,600.00","149,735,100.00","173,335,456.00","295,039,370.00","410,642,467.00","504,659,473.00","406,320,323.00","997,225,696.00","4,441,406,310.00","1,313,198,765.00","2,448,429,384.00","6,846,940,702.00","3,357,320,099.00","2,989,573,889.00","2,891,993,327.00","2,103,565,669.00","2,048,595,292.00","1,731,674,002.00","1,622,588,674.00","2,007,736,231.00","1,940,808,195.00","3,021,911,138.00", 
CGW,Coats Group PLC,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"13,170,420.00","32,744,090.00","18,506,550.00","30,355,360.00","49,127,388.00","54,947,929.00","72,165,336.00","284,565,217.00","50,250,336.00","139,948,834.00","129,915,062.00","158,173,830.00","64,308,681.00","228,450,306.00","84,367,245.00","285,584,768.00","-152,210,175.00","-68,088,156.00","80,485,952.00","-4,553,042.00",0.00,"51,574,875.00","28,457,598.00","-79,935,078.00", 
CGW,Coats Group PLC,Annual Ratio Analysis - ROE, , ,9.04%,20.11%,9.35%,14.26%,13.47%,12.23%,12.02%,39.43%,13.23%,14.92%,11.53%,14.88%,4.92%,7.36%,2.97%,12.72%,-2.62%,-1.73%,4.53%,3.16%,-22.58%,-5.18%,8.30%,19.44%, 
DHB,Dream Haven Bedding and Furniture Limited,Annual Balance Sheet - Total Equity,"3,231,000.00","3,259,000.00","3,269,000.00","3,328,000.00","3,526,000.00","3,549,000.00","3,308,562.00","2,506,564.00","2,415,000.00","706,548.00","857,131.00",0.00, , , , , , , , , , , , , , , 
DHB,Dream Haven Bedding and Furniture Limited,Annual Balance Sheet - Total Assets,"6,401,000.00","6,041,000.00","6,172,000.00","6,716,000.00","7,094,000.00","7,656,000.00","8,485,902.00","7,370,318.00","7,722,000.00","6,790,036.00","5,609,652.00",0.00, , , , , , , , , , , , , , , 
DHB,Dream Haven Bedding and Furniture Limited,Annual Profit and Loss - Operating Revenue,"10,292,000.00","10,425,000.00","12,136,000.00","13,171,000.00","14,567,000.00","15,137,000.00","16,144,487.00","16,095,440.00","18,791,000.00","18,198,524.00","13,863,650.00","14,640,000.00", , , , , , , , , , , , , , , 
DHB,Dream Haven Bedding and Furniture Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"249,000.00","58,000.00","250,000.00","224,000.00","258,000.00","270,000.00","-240,677.00","-801,998.00","-26,000.00","-2,340,411.00","-1,315,853.00",0.00, , , , , , , , , , , , , , , 
DHB,Dream Haven Bedding and Furniture Limited,Annual Ratio Analysis - ROE,7.61%,1.75%,7.65%,6.73%,8.85%,7.61%,-7.27%,-16.81%,-1.08%,-331.25%,-166.94%,--, , , , , , , , , , , , , , , 
ELC,Electrotech Investments Limited,Annual Balance Sheet - Total Equity, , , , , ,"20,484,000.00",0.00,0.00,"32,252,076.00","38,658,009.00","44,055,000.00","65,437,445.00","64,467,587.00", , , , , , , , , , , , , , 
ELC,Electrotech Investments Limited,Annual Balance Sheet - Total Assets, , , , , ,"21,669,000.00","22,115,000.00","23,400,000.00","62,193,604.00","89,418,771.00","94,423,000.00","130,411,198.00","118,962,609.00", , , , , , , , , , , , , , 
ELC,Electrotech Investments Limited,Annual Profit and Loss - Operating Revenue, , , , , ,"293,000.00","738,000.00","1,034,000.00","27,490,244.00","47,474,648.00","35,466,000.00","149,616,141.00","103,579,557.00", , , , , , , , , , , , , , 
ELC,Electrotech Investments Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,"-1,194,000.00","-2,480,000.00","-2,748,000.00",874.00,"-8,509,777.00","3,281,000.00","8,968,722.00","573,054.00", , , , , , , , , , , , , , 
ELC,Electrotech Investments Limited,Annual Ratio Analysis - ROE, , , , , ,-4.97%,-10.70%,-132.85%,0.52%,-21.96%,7.28%,13.39%,-0.12%, , , , , , , , , , , , , , 
FAN,Fantastic Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,"4,383,386.00","9,221,950.00","12,422,758.00","17,017,369.00","23,234,144.00","32,235,160.00","41,068,060.00","44,954,124.00","51,792,047.00","61,734,496.00","79,534,845.00","90,487,728.00","100,840,007.00","108,986,000.00","108,145,000.00","110,569,000.00","109,916,000.00", 
FAN,Fantastic Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,"9,026,100.00","16,043,835.00","21,745,339.00","28,127,978.00","39,910,803.00","58,152,107.00","68,888,033.00","74,841,806.00","89,322,575.00","103,959,676.00","146,386,086.00","168,184,830.00","168,098,108.00","178,733,000.00","184,461,000.00","182,089,000.00","187,133,000.00", 
FAN,Fantastic Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"25,917,433.00","37,053,694.00","57,459,686.00","70,505,122.00","102,699,959.00","135,719,786.00","184,582,275.00","222,206,518.00","234,860,426.00","275,366,674.00","306,802,467.00","402,072,609.00","419,084,117.00","437,678,839.00","445,760,000.00","445,190,000.00","447,772,000.00","496,921,000.00", 
FAN,Fantastic Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"1,124,945.00","2,061,166.00","4,018,374.00","4,025,298.00","6,778,381.00","10,557,117.00","15,741,230.00","17,660,104.00","14,410,591.00","16,390,394.00","18,615,610.00","18,592,822.00","18,526,830.00","19,464,939.00","20,988,000.00","13,508,000.00","5,788,000.00","13,204,000.00", 
FAN,Fantastic Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,47.02%,43.57%,32.40%,39.83%,45.44%,48.83%,43.00%,32.06%,35.69%,30.15%,23.38%,20.47%,19.30%,19.26%,12.49%,6.16%,10.91%, 
FPA,Fisher & Paykel Appliances Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"431,553,758.00","454,634,731.00","527,705,984.00","488,297,594.00","530,158,291.00","514,402,564.00","603,401,414.00","559,356,234.00","467,630,229.00","465,828,748.00","452,167,647.00","476,895,981.00", , , , 
FPA,Fisher & Paykel Appliances Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"855,027,642.00","815,256,887.00","884,346,989.00","1,085,885,634.00","1,334,160,684.00","1,333,889,743.00","1,537,833,775.00","1,583,649,736.00","1,650,697,866.00","1,280,278,186.00","1,145,892,647.00","1,145,536,643.00", , , , 
FPA,Fisher & Paykel Appliances Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , ,"602,342,602.00","268,733,349.00","796,092,933.00","808,810,146.00","955,602,797.00","1,032,974,358.00","1,247,453,580.00","1,211,135,242.00","1,124,977,674.00","898,117,008.00","818,149,264.00","814,683,215.00", , , , 
FPA,Fisher & Paykel Appliances Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,"-412,575.00","947,298.00","67,317,386.00","74,360,181.00","63,096,815.00","54,653,846.00","54,093,722.00","46,908,367.00","-78,761,369.00","-64,570,321.00","24,665,441.00","14,524,034.00", , , , 
FPA,Fisher & Paykel Appliances Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,1.59%,4.97%,12.76%,15.23%,11.90%,10.62%,8.96%,11.21%,5.98%,8.95%,5.68%,4.82%, , , , 
FWD,Fleetwood Corporation Limited,Annual Balance Sheet - Total Equity,"1,447,000.00","128,000.00","469,000.00","324,000.00","1,165,000.00","3,359,000.00","5,344,508.00","20,627,747.00","23,393,000.00","31,111,000.00","38,523,000.00","43,837,000.00","48,437,000.00","80,294,000.00","96,432,000.00","105,202,000.00","110,719,000.00","119,580,000.00","130,926,000.00","141,749,000.00","156,873,000.00","206,229,000.00","231,245,000.00","214,091,000.00","214,409,000.00","214,001,000.00", 
FWD,Fleetwood Corporation Limited,Annual Balance Sheet - Total Assets,"7,457,000.00","6,328,000.00","7,092,000.00","7,426,000.00","7,868,000.00","15,654,000.00","21,064,823.00","43,162,299.00","51,838,000.00","63,260,000.00","88,609,000.00","111,811,000.00","112,418,000.00","148,128,000.00","165,836,000.00","169,140,000.00","184,732,000.00","201,935,000.00","216,838,000.00","197,174,000.00","210,501,000.00","307,477,000.00","289,808,000.00","312,600,000.00","321,787,000.00","327,708,000.00", 
FWD,Fleetwood Corporation Limited,Annual Profit and Loss - Operating Revenue,"11,121,000.00","9,779,000.00","12,000,000.00","13,069,000.00","18,890,000.00","21,861,000.00","29,077,056.00","51,629,480.00","60,581,000.00","42,593,000.00","55,208,000.00","114,645,000.00","137,913,000.00","166,403,000.00","231,104,000.00","255,115,000.00","232,569,000.00","280,341,000.00","293,507,000.00","281,704,000.00","214,740,000.00","379,886,000.00","299,559,000.00","272,324,000.00","366,289,000.00","302,000,000.00", 
FWD,Fleetwood Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-557,000.00","-1,318,000.00","340,000.00","-145,000.00","842,000.00","1,137,000.00","1,504,121.00","3,214,517.00","3,331,000.00","3,710,000.00","3,764,000.00","4,445,000.00","7,572,000.00","11,206,000.00","20,246,000.00","25,129,000.00","20,714,000.00","26,592,000.00","34,213,000.00","35,605,000.00","38,659,000.00","51,250,000.00","53,209,000.00","12,455,000.00","76,000.00","176,000.00", 
FWD,Fleetwood Corporation Limited,Annual Ratio Analysis - ROE,-68.21%,"-1,029.69%",72.49%,-44.75%,72.27%,33.85%,28.14%,15.58%,14.24%,11.93%,9.77%,10.14%,15.63%,13.96%,21.00%,17.24%,18.71%,22.24%,26.13%,25.12%,24.64%,24.85%,23.01%,7.78%,2.60%,2.17%, 
GAP,Gale Pacific Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,--,"21,931,815.00","23,332,134.00","27,444,067.00","32,843,000.00","53,196,000.00","54,279,000.00","46,933,000.00","60,201,000.00","78,746,000.00","75,416,000.00","79,496,000.00","67,959,000.00","74,177,000.00","83,164,000.00","80,167,000.00","97,788,000.00", 
GAP,Gale Pacific Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,--,"42,566,700.00","58,000,013.00","56,845,952.00","71,410,000.00","114,003,000.00","163,757,000.00","182,157,000.00","131,728,000.00","130,024,000.00","113,147,000.00","107,396,000.00","100,430,000.00","98,086,000.00","117,887,000.00","126,413,000.00","149,591,000.00", 
GAP,Gale Pacific Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"26,214,000.00","33,095,000.00","37,950,000.00","54,734,117.00","55,473,060.00","84,446,000.00","106,106,000.00","147,779,000.00","167,055,000.00","109,888,000.00","104,173,000.00","98,603,000.00","98,814,000.00","95,618,000.00","110,646,000.00","120,469,000.00","137,304,000.00","147,993,000.00", 
GAP,Gale Pacific Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"1,035,000.00","2,422,000.00","3,407,000.00","3,009,514.00","3,614,553.00","5,553,000.00","7,009,000.00","4,683,000.00","-11,944,000.00","-16,360,000.00","2,505,000.00","-11,951,000.00","6,022,000.00","7,110,000.00","8,477,000.00","9,084,000.00","8,233,000.00","5,170,000.00", 
GAP,Gale Pacific Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,--,15.53%,12.90%,13.17%,16.96%,13.16%,8.63%,-25.44%,-16.37%,3.18%,3.52%,7.56%,10.45%,11.43%,10.92%,10.27%,5.29%, 
GLB,Globe International Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,--,"104,342,000.00","109,891,000.00","118,159,000.00","136,150,000.00","143,565,000.00","133,157,000.00","132,500,000.00","94,355,000.00","58,892,000.00","51,875,000.00","51,098,000.00","46,897,000.00","44,998,000.00","39,074,000.00","26,429,000.00","31,277,000.00", 
GLB,Globe International Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,--,"150,112,000.00","159,041,000.00","153,398,000.00","170,267,000.00","178,963,000.00","172,807,000.00","171,096,000.00","114,764,000.00","78,470,000.00","70,476,000.00","68,657,000.00","63,505,000.00","62,713,000.00","59,063,000.00","50,437,000.00","63,685,000.00", 
GLB,Globe International Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,"97,297,000.00","131,507,000.00","153,385,000.00","216,978,000.00","204,548,000.00","184,220,000.00","202,470,000.00","194,794,000.00","122,479,000.00","120,676,000.00","116,862,000.00","90,476,000.00","87,967,000.00","82,262,000.00","83,782,000.00","103,544,000.00","137,185,000.00", 
GLB,Globe International Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"8,121,100.00","9,083,750.00","13,044,000.00","25,067,000.00","-59,699,000.00","7,277,000.00","989,000.00","952,000.00","-3,082,000.00","-24,597,000.00","-8,868,000.00","1,314,000.00","1,089,000.00","62,000.00","-5,959,000.00","-12,302,000.00","3,718,000.00", 
GLB,Globe International Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,--,8.71%,8.98%,21.21%,-6.02%,4.96%,0.28%,0.36%,-1.29%,0.38%,-4.62%,4.33%,2.62%,0.94%,-24.19%,-143.09%,11.89%, 
GLE,GLG Corp Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , ,"26,693,125.00","27,734,181.00","26,125,077.00","33,473,009.00","41,155,696.00","35,182,046.00","44,456,873.00","52,205,929.00","55,688,959.00","72,404,947.00", 
GLE,GLG Corp Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"42,615,363.00","36,180,040.00","32,508,830.00","43,487,798.00","52,013,375.00","55,719,340.00","84,519,674.00","100,626,415.00","98,191,082.00","132,295,572.00", 
GLE,GLG Corp Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , ,"537,301,224.00","261,961,823.00","218,140,452.00","242,374,907.00","230,940,983.00","222,443,430.00","232,219,605.00","247,869,541.00","240,251,592.00","234,723,958.00", 
GLE,GLG Corp Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , ,"12,488,900.00","9,505,125.00","6,569,707.00","2,567,167.00","9,292,502.00","2,518,856.00","7,382,984.00","3,358,490.00","4,286,624.00","4,098,958.00", 
GLE,GLG Corp Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,46.79%,34.39%,25.17%,7.67%,22.58%,7.16%,16.61%,6.43%,7.70%,5.66%, 
GLG,Gerard Lighting Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"108,498,000.00","122,144,000.00","128,453,000.00", , , , 
GLG,Gerard Lighting Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"275,751,000.00","294,045,000.00","306,362,000.00", , , , 
GLG,Gerard Lighting Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,"181,344,000.00","404,345,000.00","389,326,000.00", , , , 
GLG,Gerard Lighting Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,"5,668,000.00","19,519,000.00","17,622,000.00", , , , 
