ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
AHG,Automotive Holdings Group Limited,Annual Ratio Analysis - ROE,10.56%,11.43%,-7.51%,-36.73%,-106.61%,-198.14%,0.59%,0.00%,-5.76%,-16.97%,-3.43%,-20.99%,-4.02%,-12.38%,0.00%,189.35%,9.63%,9.29%,16.71%,12.10%,14.63%,11.36%,13.28%,13.98%,12.08%,14.01%, 
AHG,Automotive Holdings Group Limited,Annual Profit and Loss - Operating Revenue,"168,000.00",0.00,0.00,0.00,0.00,0.00,"11,483,413.00",--,"59,217,160.00","98,261,972.00","118,782,859.00","136,853,000.00","148,782,000.00","157,765,000.00","132,911,000.00","93,888,000.00","85,297,000.00","2,229,482,000.00","3,408,158,000.00","3,070,397,000.00","3,235,713,000.00","3,331,218,000.00","3,914,677,000.00","4,271,721,000.00","4,732,165,000.00","5,202,455,000.00", 
AHG,Automotive Holdings Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"83,000.00","32,000.00","59,000.00","-257,000.00","-1,838,000.00","-2,980,000.00","-16,177,936.00",0.00,"2,391,698.00","-1,482,303.00","-182,000.00","-1,607,000.00","-278,000.00","-36,169,000.00",0.00,"-15,214,000.00","-9,152,000.00","33,216,000.00","53,553,000.00","24,927,000.00","62,060,000.00","33,153,000.00","53,552,000.00","69,906,000.00","76,289,000.00","94,115,000.00", 
AHG,Automotive Holdings Group Limited,Annual Balance Sheet - Total Equity,"1,695,000.00","280,000.00","213,000.00","294,000.00","1,214,000.00","871,000.00","25,732,411.00","33,925,824.00","9,638,270.00","8,996,437.00","9,260,063.00","8,922,000.00","10,044,000.00","13,237,000.00","69,862,784.00","-7,940,000.00","-15,769,000.00","292,476,000.00","318,806,000.00","350,299,000.00","379,610,000.00","452,750,000.00","457,921,000.00","486,476,000.00","664,378,000.00","695,643,000.00", 
AHG,Automotive Holdings Group Limited,Annual Balance Sheet - Total Assets,"1,695,000.00","428,000.00","217,000.00","309,000.00","1,307,000.00","1,019,000.00","46,097,869.00","611,935.00","26,131,266.00","31,540,655.00","34,203,141.00","37,291,000.00","39,380,000.00","50,506,000.00","346,922,678.00","22,606,000.00","17,242,000.00","947,366,000.00","991,079,000.00","920,803,000.00","1,027,318,000.00","1,122,467,000.00","1,398,450,000.00","1,580,994,000.00","1,768,919,000.00","1,957,082,000.00", 
AHG2,Advance Healthcare Group Limited,Annual Ratio Analysis - ROE,10.56%,11.43%,-7.51%,-36.73%,-106.61%,-198.14%,0.59%,0.00%,-5.76%,-16.97%,-3.43%,-20.99%,-4.02%,-12.38%,-296.60%,189.35%,55.04%,114.09%, , , , , , , , , 
AHG2,Advance Healthcare Group Limited,Annual Profit and Loss - Operating Revenue,"168,000.00",0.00,0.00,0.00,0.00,0.00,"11,483,413.00",--,"59,217,160.00","98,261,972.00","118,782,859.00","136,853,000.00","148,782,000.00","157,765,000.00","132,911,000.00","93,888,000.00","85,297,000.00","39,998,000.00", , , , , , , , , 
AHG2,Advance Healthcare Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"83,000.00","32,000.00","59,000.00","-257,000.00","-1,838,000.00","-2,980,000.00","-16,177,936.00",0.00,"2,391,698.00","-1,482,303.00","-182,000.00","-1,607,000.00","-278,000.00","-36,169,000.00","-10,024,000.00","-15,214,000.00","-9,152,000.00","-4,551,000.00", , , , , , , , , 
AHG2,Advance Healthcare Group Limited,Annual Balance Sheet - Total Equity,"1,695,000.00","280,000.00","213,000.00","294,000.00","1,214,000.00","871,000.00","25,732,411.00","33,925,824.00","9,638,270.00","8,996,437.00","9,260,063.00","8,922,000.00","10,044,000.00","13,237,000.00","1,558,000.00","-7,940,000.00","-15,769,000.00","-7,978,000.00", , , , , , , , , 
AHG2,Advance Healthcare Group Limited,Annual Balance Sheet - Total Assets,"1,695,000.00","428,000.00","217,000.00","309,000.00","1,307,000.00","1,019,000.00","46,097,869.00","611,935.00","26,131,266.00","31,540,655.00","34,203,141.00","37,291,000.00","39,380,000.00","50,506,000.00","26,987,000.00","22,606,000.00","17,242,000.00","18,413,000.00", , , , , , , , , 
AHX,Apiam Animal Health Limited,Annual Ratio Analysis - ROE, , , , , , , ,7.51%,5.71%,4.32%,7.51%, , , , , , , , , , , , , , ,0.00%, 
AHX,Apiam Animal Health Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"197,802,000.00","244,440,000.00","308,004,992.00","360,589,000.00", , , , , , , , , , , , , , ,--, 
AHX,Apiam Animal Health Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"14,501,000.00","15,403,000.00","9,791,000.00","-79,451,000.00", , , , , , , , , , , , , , ,0.00, 
AHX,Apiam Animal Health Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"192,997,000.00","269,960,992.00","261,841,008.00","178,537,000.00", , , , , , , , , , , , , , ,"45,235,000.00", 
AHX,Apiam Animal Health Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"382,880,000.00","438,022,000.00","485,587,000.00","413,118,000.00", , , , , , , , , , , , , , ,"75,312,000.00", 
ALO,Auto Group Limited,Annual Ratio Analysis - ROE, , , , ,23.05%,26.23%,25.35%,-116.15%,13.85%,14.93%,-2.51%,8.90%,10.15%,5.91%,12.34%,2.94%, , , , , , , , , , , 
ALO,Auto Group Limited,Annual Profit and Loss - Operating Revenue, , , , ,"331,955,008.00","320,848,992.00","343,224,000.00","43,395,000.00","345,776,992.00","572,964,992.00","793,033,000.00","545,862,000.00","552,141,000.00","549,573,000.00","594,971,000.00","699,917,000.00", , , , , , , , , , , 
ALO,Auto Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"5,412,000.00","2,678,000.00","2,900,000.00","-32,828,000.00","1,866,000.00","2,473,000.00","-3,399,000.00","249,000.00","1,808,000.00","682,000.00","2,338,000.00","629,000.00", , , , , , , , , , , 
ALO,Auto Group Limited,Annual Balance Sheet - Total Equity, , , , ,"9,183,000.00","10,209,000.00","11,440,000.00","28,264,000.00","15,510,000.00","21,803,000.00","17,740,000.00","16,993,000.00","17,805,000.00","17,160,000.00","19,498,000.00","19,210,000.00", , , , , , , , , , , 
ALO,Auto Group Limited,Annual Balance Sheet - Total Assets, , , , ,"27,518,000.00","43,490,000.00","41,409,000.00","52,856,000.00","48,262,000.00","88,900,000.00","74,797,000.00","63,323,000.00","60,888,000.00","72,409,000.00","87,485,000.00","122,259,000.00", , , , , , , , , , , 
AMA,Ama Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,14.11%,10.15%,"1,766.26%",87.30%,56.45%,33.37%,16.02%,13.25%,19.19%, 
AMA,Ama Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,"36,460,000.00","107,322,000.00","44,902,000.00","51,273,000.00","53,194,000.00","62,840,000.00","64,587,000.00","62,691,000.00","94,362,000.00", 
AMA,Ama Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,"3,656,000.00","6,130,000.00","-59,787,000.00","4,793,000.00","12,039,000.00","7,665,000.00","7,190,000.00","5,655,000.00","9,090,000.00", 
AMA,Ama Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"26,976,000.00","61,760,000.00","-1,067,000.00","6,725,000.00","19,144,000.00","24,582,000.00","43,356,000.00","44,628,000.00","48,370,000.00", 
AMA,Ama Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"48,381,000.00","118,103,000.00","48,338,000.00","49,485,000.00","52,180,000.00","53,604,000.00","67,417,000.00","56,048,000.00","83,188,000.00", 
ANC,Angus & Coote (Holdings) Limited,Annual Ratio Analysis - ROE,-27.65%,1.62%,2.50%,6.00%,5.87%,3.05%,4.19%,4.06%,7.15%,8.74%,8.52%,13.82%,11.21%,11.99%,14.37%,12.05%,-8.14%, , , , , , , , , , 
ANC,Angus & Coote (Holdings) Limited,Annual Profit and Loss - Operating Revenue,"101,600,000.00","113,562,000.00","121,003,000.00","150,996,000.00","141,558,000.00","149,538,000.00","169,496,992.00","225,870,000.00","227,704,000.00","227,706,000.00","207,967,000.00","212,641,000.00","215,644,000.00","217,884,000.00","239,034,000.00","245,203,000.00","226,998,000.00", , , , , , , , , , 
ANC,Angus & Coote (Holdings) Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-9,793,000.00","534,000.00","807,000.00","2,035,000.00","2,908,000.00","1,120,000.00","1,686,000.00","-2,401,000.00","3,024,000.00","3,769,000.00","5,772,000.00","6,612,000.00","5,559,000.00","5,668,000.00","8,146,000.00","7,083,000.00","-3,778,000.00", , , , , , , , , , 
ANC,Angus & Coote (Holdings) Limited,Annual Balance Sheet - Total Equity,"35,423,000.00","32,987,000.00","32,240,000.00","33,899,000.00","36,243,000.00","36,705,000.00","37,545,000.00","37,589,000.00","41,752,000.00","43,133,000.00","44,562,000.00","47,832,000.00","49,571,000.00","53,090,000.00","56,699,000.00","58,768,000.00","46,435,000.00", , , , , , , , , , 
ANC,Angus & Coote (Holdings) Limited,Annual Balance Sheet - Total Assets,"53,662,000.00","54,869,000.00","62,235,000.00","64,402,000.00","68,371,000.00","68,329,000.00","112,674,000.00","91,971,000.00","90,747,000.00","43,401,000.00","93,474,000.00","100,516,000.00","101,255,000.00","104,760,000.00","99,896,000.00","110,436,000.00","112,500,000.00", , , , , , , , , , 
APE,AP Eagers Limited,Annual Ratio Analysis - ROE,2.07%,1.31%,2.96%,8.80%,8.20%,5.28%,5.43%,7.07%,9.02%,6.70%,5.91%,8.20%,10.09%,8.14%,8.05%,8.71%,10.77%,9.43%,10.39%,11.06%,8.77%,10.66%,11.83%,11.93%,13.54%,13.53%, 
APE,AP Eagers Limited,Annual Profit and Loss - Operating Revenue,"91,500,000.00","88,000,000.00","114,833,000.00","417,944,000.00","478,159,008.00","554,044,032.00","574,830,016.00","603,329,024.00","666,876,032.00","504,210,000.00","494,238,000.00","672,483,000.00","750,361,000.00","841,546,000.00","910,788,000.00","1,070,457,000.00","1,189,348,000.00","1,674,425,000.00","1,700,274,000.00","1,662,137,000.00","1,804,386,000.00","2,386,099,000.00","2,629,573,000.00","2,654,220,000.00","2,808,607,000.00","3,201,755,000.00", 
APE,AP Eagers Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"431,000.00","92,000.00","907,000.00","3,972,000.00","2,752,000.00","3,882,000.00","3,082,000.00","3,835,000.00","4,812,000.00","9,633,000.00","4,292,000.00","6,251,000.00","8,562,000.00","10,498,000.00","12,023,000.00","13,924,000.00","25,787,000.00","28,612,000.00","14,541,000.00","36,588,000.00","31,637,000.00","40,289,000.00","55,551,000.00","63,962,000.00","76,690,000.00","87,015,000.00", 
APE,AP Eagers Limited,Annual Balance Sheet - Total Equity,"20,773,000.00","20,638,000.00","41,317,000.00","43,473,000.00","47,875,000.00","49,268,000.00","49,947,000.00","51,139,000.00","53,327,000.00","70,827,000.00","72,562,000.00","76,259,000.00","84,826,000.00","128,995,000.00","149,436,000.00","161,039,000.00","239,478,000.00","303,544,000.00","311,107,000.00","330,639,000.00","360,217,000.00","380,615,000.00","468,536,000.00","539,125,000.00","591,056,000.00","703,009,000.00", 
APE,AP Eagers Limited,Annual Balance Sheet - Total Assets,"35,758,000.00","32,311,000.00","83,541,000.00","90,445,000.00","97,769,000.00","102,362,000.00","104,733,000.00","109,020,000.00","127,756,000.00","138,249,000.00","135,762,000.00","229,393,000.00","248,154,000.00","309,097,000.00","376,677,000.00","426,746,000.00","537,523,000.00","719,864,000.00","738,131,000.00","736,695,000.00","900,023,000.00","931,760,000.00","1,178,078,000.00","1,216,865,000.00","1,357,998,000.00","1,489,410,000.00", 
BAP,Bapcor Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , ,0.00%,2.39%,11.13%, 
BAP,Bapcor Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , ,--,"341,649,000.00","375,317,000.00", 
BAP,Bapcor Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , ,0.00,"1,160,000.00","19,507,000.00", 
BAP,Bapcor Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , ,"89,100,000.00","96,961,000.00","266,925,000.00", 
BAP,Bapcor Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , ,"224,000,000.00","240,328,000.00","354,210,000.00", 
BBN,Baby Bunting Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%, 
BBN,Baby Bunting Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
BBN,Baby Bunting Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, 
BBN,Baby Bunting Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"81,400,000.00", 
BBN,Baby Bunting Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"107,900,000.00", 
BLX,Beacon Lighting Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , ,0.00%,62.54%,34.29%, 
BLX,Beacon Lighting Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , ,--,"150,660,000.00","179,386,000.00", 
BLX,Beacon Lighting Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , ,0.00,"11,797,000.00","16,939,000.00", 
BLX,Beacon Lighting Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , ,"34,509,000.00","38,204,000.00","49,406,000.00", 
BLX,Beacon Lighting Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , ,"72,545,000.00","76,978,000.00","94,136,000.00", 
BOP,Birch And Prestige Investment Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , ,0.00%,-3.60%,-0.66%,-3.98%, 
BOP,Birch And Prestige Investment Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , ,--,"829,669.00","120,054.00","10,812.00", 
BOP,Birch And Prestige Investment Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , ,0.00,"-151,467.00","-191,706.00","-159,197.00", 
BOP,Birch And Prestige Investment Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , ,"6,981,567.00","4,203,865.00","4,012,159.00","3,853,087.00", 
BOP,Birch And Prestige Investment Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , ,"7,079,415.00","4,396,496.00","4,321,813.00","4,254,644.00", 
BPG,Byte Power Group Limited,Annual Ratio Analysis - ROE,-8.94%,-13.39%,-13.24%,-2.88%,-9.66%,-9.31%,-0.38%,206.58%,17.41%,-4.05%,-10.37%,-107.20%,-250.43%,-48.41%,"-1,160.48%",158.28%,88.30%,48.37%,39.22%,29.24%,39.47%,31.49%,23.66%,2.06%,-0.76%,-6.09%, 
BPG,Byte Power Group Limited,Annual Profit and Loss - Operating Revenue,"470,000.00","255,000.00","287,000.00",0.00,0.00,0.00,0.00,0.00,--,"1,270,506.00","8,833,743.00","8,142,660.00","6,917,867.00","27,330,000.00","22,078,000.00","6,826,000.00","1,391,000.00","842,000.00","1,592,000.00","812,152.00","900,539.00","357,731.00","1,585,375.00","6,239,727.00","4,217,725.00","4,524,171.00", 
BPG,Byte Power Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-514,000.00","-1,520,000.00","-547,000.00","-442,000.00","-1,308,000.00","-1,236,000.00","-544,693.00","-1,852,037.00","-416,986.00","333,862.00","-2,122,798.00","-6,756,617.00","-4,272,425.00","-13,292,000.00","-5,315,000.00","-5,130,000.00","-6,203,000.00","-2,424,000.00","-2,072,000.00","-1,954,327.00","-1,942,682.00","-1,926,422.00","-1,622,232.00","24,024.00","40,143.00","307,803.00", 
BPG,Byte Power Group Limited,Annual Balance Sheet - Total Equity,"5,747,000.00","4,623,000.00","4,131,000.00","3,709,000.00","3,406,000.00","2,170,000.00","1,625,256.00","-226,781.00","-643,767.00","2,884,595.00","10,486,032.00","4,178,415.00","1,089,428.00","4,485,000.00","458,000.00","-3,241,000.00","-7,025,000.00","-5,011,000.00","-5,283,000.00","-6,682,969.00","-4,922,506.00","-6,117,906.00","-6,856,442.00","-6,792,507.00","-5,278,212.00","-5,052,961.00", 
BPG,Byte Power Group Limited,Annual Balance Sheet - Total Assets,"5,784,000.00","4,648,000.00","4,195,000.00","3,751,000.00","3,562,000.00","2,394,000.00","1,811,200.00","329,969.00","46,661.00","4,206,518.00","13,028,471.00","6,135,166.00","3,537,913.00","17,254,000.00","10,947,000.00","5,040,000.00","1,102,000.00","1,155,000.00","1,607,000.00","1,292,388.00","1,092,709.00","584,645.00","424,672.00","1,378,793.00","2,536,118.00","3,887,021.00", 
BRZ,Brazin Limited,Annual Ratio Analysis - ROE, , , , , ,--,--,0.00%,28.00%,41.99%,31.40%,21.31%,28.84%,16.17%,20.57%,20.83%,17.65%, , , , , , , , , , 
BRZ,Brazin Limited,Annual Profit and Loss - Operating Revenue, , , , , ,"121,422,000.00","147,744,000.00","199,210,000.00","220,792,992.00","332,462,016.00","393,826,000.00","389,879,000.00","488,522,000.00","539,212,000.00","425,338,000.00","501,242,000.00","527,645,000.00", , , , , , , , , , 
BRZ,Brazin Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,0.00,0.00,0.00,"24,133,000.00","28,169,000.00","25,925,000.00","9,578,000.00","23,037,000.00","2,059,000.00","12,010,000.00","10,527,000.00","11,690,000.00", , , , , , , , , , 
BRZ,Brazin Limited,Annual Balance Sheet - Total Equity, , , , , ,--,--,"63,947,000.00","68,658,000.00","67,088,000.00","88,441,000.00","80,321,000.00","76,524,000.00","68,091,000.00","75,367,000.00","74,142,000.00","78,706,000.00", , , , , , , , , , 
BRZ,Brazin Limited,Annual Balance Sheet - Total Assets, , , , , ,--,--,"72,904,000.00","118,289,000.00","119,270,000.00","153,311,000.00","139,468,000.00","164,876,000.00","186,307,000.00","151,014,000.00","251,489,000.00","273,292,000.00", , , , , , , , , , 
CCV,Cash Converters International,Annual Ratio Analysis - ROE, , , , , , , ,8.49%,1.63%,8.81%,24.89%,10.19%,-50.28%,35.29%,31.24%,21.20%,23.85%,17.07%,20.53%,19.66%,13.31%,15.77%,15.76%,13.60%,9.75%,14.96%, 
CCV,Cash Converters International,Annual Profit and Loss - Operating Revenue, , , , , , , ,"22,485,744.00","14,206,950.00","20,854,508.00","7,954,260.00","10,813,273.00","13,049,284.00","19,033,949.00","20,107,287.00","9,078,863.00","19,983,413.00","17,572,965.00","50,005,227.00","74,140,840.00","71,568,102.00","105,680,086.00","87,303,483.00","256,395,654.00","330,159,583.00","373,582,196.00", 
CCV,Cash Converters International,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"3,729,043.00","453,516.00","-22,395,630.00","-5,623,476.00","444,436.00","-15,470,974.00","2,829,724.00","3,842,397.00","3,078,296.00","4,260,941.00","11,631,146.00","15,174,586.00","16,154,708.00","21,676,163.00","27,634,929.00","29,416,024.00","32,869,972.00","21,132,289.00","-21,685,090.00", 
CCV,Cash Converters International,Annual Balance Sheet - Total Equity, , , , , , , ,"45,859,368.00","50,366,313.00","27,445,665.00","21,790,664.00","21,847,023.00","6,217,204.00","8,026,923.00","12,072,820.00","14,600,277.00","17,841,021.00","67,957,355.00","74,045,909.00","82,489,660.00","162,855,696.00","175,252,941.00","186,632,960.00","241,630,784.00","244,706,321.00","261,698,628.00", 
CCV,Cash Converters International,Annual Balance Sheet - Total Assets, , , , , , , ,"79,789,106.00","79,765,593.00","58,570,966.00","52,687,734.00","49,777,301.00","32,285,861.00","29,584,890.00","21,362,880.00","21,316,552.00","25,084,400.00","80,733,123.00","99,261,477.00","114,783,113.00","197,147,839.00","232,604,181.00","262,742,848.00","346,975,122.00","409,987,456.00","441,203,066.00", 
CDO,Colorado Group Limited,Annual Ratio Analysis - ROE, , , , , , , ,--,--,0.00%,28.31%,23.76%,24.20%,26.87%,25.50%,29.41%,28.37%,36.25%, , , , , , , , , 
CDO,Colorado Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"221,906,000.00","239,663,000.00","255,099,000.00","325,961,000.00","323,754,000.00","379,031,000.00","439,225,000.00","440,870,000.00","466,656,000.00","463,162,000.00","469,028,000.00", , , , , , , , , 
CDO,Colorado Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-2,849,000.00",0.00,0.00,"12,597,000.00","14,474,000.00","17,146,000.00","22,503,000.00","28,770,000.00","44,240,000.00","35,557,000.00","20,670,000.00", , , , , , , , , 
CDO,Colorado Group Limited,Annual Balance Sheet - Total Equity, , , , , , , ,--,--,"41,944,000.00","53,254,000.00","60,928,000.00","70,840,000.00","83,748,000.00","112,809,000.00","144,976,000.00","125,352,000.00","82,541,000.00", , , , , , , , , 
CDO,Colorado Group Limited,Annual Balance Sheet - Total Assets, , , , , , , ,--,--,"51,922,000.00","86,904,000.00","102,327,000.00","134,564,000.00","166,722,000.00","172,306,000.00","208,438,000.00","174,089,000.00","182,896,000.00", , , , , , , , , 
CNC,Consolidated Capital Investments Limited,Annual Ratio Analysis - ROE, , , , ,1.95%,3.76%,4.35%,17.82%,14.50%,-16.70%,8.72%,8.67%,20.44%,27.69%,27.47%,26.79%,-14.61%,6.18%,-445.65%,121.75%, , , , , , , 
CNC,Consolidated Capital Investments Limited,Annual Profit and Loss - Operating Revenue, , , , ,"50,818,000.00","63,119,000.00","59,522,000.00","52,835,000.00","51,093,000.00","49,540,000.00","50,675,000.00","38,369,000.00","45,829,000.00","54,818,000.00","56,953,000.00","60,934,000.00","53,791,000.00","54,150,000.00","42,906,000.00","28,266,000.00", , , , , , , 
CNC,Consolidated Capital Investments Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"-21,376,000.00","680,000.00","-5,081,000.00","2,504,000.00","1,718,000.00","-2,135,000.00","-523,000.00","1,007,000.00","2,887,000.00","4,104,000.00","4,201,000.00","4,003,000.00","-1,430,000.00","-1,031,000.00","-7,848,000.00","-11,911,000.00", , , , , , , 
CNC,Consolidated Capital Investments Limited,Annual Balance Sheet - Total Equity, , , , ,"17,996,000.00","18,069,000.00","12,910,000.00","14,049,000.00","10,307,000.00","8,426,000.00","8,059,000.00","11,609,000.00","14,124,000.00","14,823,000.00","15,293,000.00","14,943,000.00","9,791,000.00","8,838,000.00","977,000.00","-9,783,000.00", , , , , , , 
CNC,Consolidated Capital Investments Limited,Annual Balance Sheet - Total Assets, , , , ,"37,169,000.00","37,069,000.00","31,411,000.00","28,721,000.00","30,986,000.00","24,831,000.00","21,034,000.00","20,393,000.00","22,008,000.00","20,231,000.00","21,666,000.00","19,298,000.00","22,646,000.00","20,604,000.00","14,661,000.00","6,329,000.00", , , , , , , 
CPR,CLIVPEE Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,37.62%,19.35%,17.45%,12.81%,-5.99%, , , , , , , 
CPR,CLIVPEE Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , ,--,"233,392,417.00","328,345,000.00","477,641,000.00","558,799,000.00","520,095,000.00", , , , , , , 
CPR,CLIVPEE Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00,"4,792,788.00","13,861,000.00","13,530,000.00","10,273,000.00","-8,972,000.00", , , , , , , 
CPR,CLIVPEE Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"57,790,000.00","25,482,882.00","71,648,000.00","77,558,000.00","80,211,000.00","69,403,000.00", , , , , , , 
CPR,CLIVPEE Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , ,"130,090,000.00","76,914,337.00","159,161,000.00","195,672,000.00","250,977,000.00","220,178,000.00", , , , , , , 
CTY,Country Road Limited,Annual Ratio Analysis - ROE,9.28%,5.88%,6.49%,-3.92%,4.12%,16.27%,9.04%,0.09%,-8.36%,-3.33%,4.26%,-7.68%,-5.55%,5.60%,4.73%,7.89%,5.98%,24.61%,13.94%,20.87%,14.54%,17.71%,15.83%,20.09%,30.51%, , 
